_id,_cautionText,_masterReleaseLabelId
1110011,"- 請查看招募詳情以了解可獲得成員。<br>- 有可能多次招募到同一位成員 於 普通招募.<br>- 招募機率四捨五入至小數點後第五位。<br>As such， 總和 的 each 個別 成員's 招募 rate may not equal 總計 招募 rate.<br>- Similarly，due 至 way 招募 rates are 顯示， 總計 招募 rate may not 增加 up 至 100%.<br>- 招募 rate 為 成員 於 普通招募 applies 至 every single 招募 instance.<br>Therefore，為 example，招募 100 times will not necessarily guarantee 招募 成員 與 1% 招募 rate.<br>- 關於招募機率的更多資訊，請查看招募機率分頁。<br>- Once 普通招募 has been performed，even if 招募 results are not 顯示 due 至 user's device being forcibly shut down 或 getting disconnected 來自 server，it will be processed correctly。Please check 你的成員 清單 與 數量 的 螢光棒.<br>- 成員 來自 this 招募 may be available 至 招募 再次 日後.<br>- This 招募 event may also be made available 再次 日後.<br>- 可用 期間 與 內容 的 this 招募 may change 不另行通知.<br>- Press ""使用 票券"" 按鈕 於 右下角 的 畫面 至 招募 using 招募券.<br>招募券 that do not show up 於 tickets menu cannot be used 為 this 招募.<br>- When 成員 that have already been recruited are 招募ed 再次，you will 獲得 螢光棒 於 交換 為 重複成員。 number 的 螢光棒 will 取決於 on 成員's 稀有度.<br>R 成員: 20<br>SR 成員: 50<br>UR 成員: 500<br>- 招募 points you obtain will be 自動轉換 into 1 技能筆記 (M) 一旦 招募 期間 ends.",223081501
1110012,"- 請查看招募詳情以了解可獲得成員。<br>- 有可能多次招募到同一位成員 於 普通招募.<br>- 招募機率四捨五入至小數點後第五位。<br>As such， 總和 的 each 個別 成員's 招募 rate may not equal 總計 招募 rate.<br>- Similarly，due 至 way 招募 rates are 顯示， 總計 招募 rate may not 增加 up 至 100%.<br>- 招募 rate 為 成員 於 普通招募 applies 至 every single 招募 instance.<br>Therefore，為 example，招募 100 times will not necessarily guarantee 招募 成員 與 1% 招募 rate.<br>- 關於招募機率的更多資訊，請查看招募機率分頁。<br>- Once 普通招募 has been performed，even if 招募 results are not 顯示 due 至 user's device being forcibly shut down 或 getting disconnected 來自 server，it will be processed correctly。Please check 你的成員 清單 與 數量 的 螢光棒.<br>- 成員 來自 this 招募 may be available 至 招募 再次 日後.<br>- This 招募 event may also be made available 再次 日後.<br>- 可用 期間 與 內容 的 this 招募 may change 不另行通知.<br>- Press ""使用 票券"" 按鈕 於 右下角 的 畫面 至 招募 using 招募券.<br>招募券 that do not show up 於 tickets menu cannot be used 為 this 招募.<br>- When 成員 that have already been recruited are 招募ed 再次，you will 獲得 螢光棒 於 交換 為 重複成員。 number 的 螢光棒 will 取決於 on 成員's 稀有度.<br>R 成員: 20<br>SR 成員: 50<br>UR 成員: 500<br>- 招募 points you obtain will be 自動轉換 into 1 技能筆記 (M) 一旦 招募 期間 ends.",223083107
1110013,"- 請查看招募詳情以了解可獲得成員。<br>- 有可能多次招募到同一位成員 於 普通招募.<br>- 招募機率四捨五入至小數點後第五位。<br>As such， 總和 的 each 個別 成員's 招募 rate may not equal 總計 招募 rate.<br>- Similarly，due 至 way 招募 rates are 顯示， 總計 招募 rate may not 增加 up 至 100%.<br>- 招募 rate 為 成員 於 普通招募 applies 至 every single 招募 instance.<br>Therefore，為 example，招募 100 times will not necessarily guarantee 招募 成員 與 1% 招募 rate.<br>- 關於招募機率的更多資訊，請查看招募機率分頁。<br>- Once 普通招募 has been performed，even if 招募 results are not 顯示 due 至 user's device being forcibly shut down 或 getting disconnected 來自 server，it will be processed correctly。Please check 你的成員 清單 與 數量 的 螢光棒.<br>- 成員 來自 this 招募 may be available 至 招募 再次 日後.<br>- This 招募 event may also be made available 再次 日後.<br>- 可用 期間 與 內容 的 this 招募 may change 不另行通知.<br>- Press ""使用 票券"" 按鈕 於 右下角 的 畫面 至 招募 using 招募券.<br>招募券 that do not show up 於 tickets menu cannot be used 為 this 招募.<br>- When 成員 that have already been recruited are 招募ed 再次，you will 獲得 螢光棒 於 交換 為 重複成員。 number 的 螢光棒 will 取決於 on 成員's 稀有度.<br>R 成員: 20<br>SR 成員: 50<br>UR 成員: 500<br>- 招募 points you obtain will be 自動轉換 into 1 技能筆記 (M) 一旦 招募 期間 ends.",223091501
1110014,"- 請查看招募詳情以了解可獲得成員。<br>- 有可能多次招募到同一位成員 於 普通招募.<br>- 招募機率四捨五入至小數點後第五位。<br>As such， 總和 的 each 個別 成員's 招募 rate may not equal 總計 招募 rate.<br>- Similarly，due 至 way 招募 rates are 顯示， 總計 招募 rate may not 增加 up 至 100%.<br>- 招募 rate 為 成員 於 普通招募 applies 至 every single 招募 instance.<br>Therefore，為 example，招募 100 times will not necessarily guarantee 招募 成員 與 1% 招募 rate.<br>- 關於招募機率的更多資訊，請查看招募機率分頁。<br>- Once 普通招募 has been performed，even if 招募 results are not 顯示 due 至 user's device being forcibly shut down 或 getting disconnected 來自 server，it will be processed correctly。Please check 你的成員 清單 與 數量 的 螢光棒.<br>- 成員 來自 this 招募 may be available 至 招募 再次 日後.<br>- This 招募 event may also be made available 再次 日後.<br>- 可用 期間 與 內容 的 this 招募 may change 不另行通知.<br>- Press ""使用 票券"" 按鈕 於 右下角 的 畫面 至 招募 using 招募券.<br>招募券 that do not show up 於 tickets menu cannot be used 為 this 招募.<br>- When 成員 that have already been recruited are 招募ed 再次，you will 獲得 螢光棒 於 交換 為 重複成員。 number 的 螢光棒 will 取決於 on 成員's 稀有度.<br>R 成員: 20<br>SR 成員: 50<br>UR 成員: 500<br>- 招募 points you obtain will be 自動轉換 into 1 技能筆記 (M) 一旦 招募 期間 ends.",223093001
1110015,"- 請查看招募詳情以了解可獲得成員。<br>- 有可能多次招募到同一位成員 於 普通招募.<br>- 招募機率四捨五入至小數點後第五位。<br>As such， 總和 的 each 個別 成員's 招募 rate may not equal 總計 招募 rate.<br>- Similarly，due 至 way 招募 rates are 顯示， 總計 招募 rate may not 增加 up 至 100%.<br>- 招募 rate 為 成員 於 普通招募 applies 至 every single 招募 instance.<br>Therefore，為 example，招募 100 times will not necessarily guarantee 招募 成員 與 1% 招募 rate.<br>- 關於招募機率的更多資訊，請查看招募機率分頁。<br>- Once 普通招募 has been performed，even if 招募 results are not 顯示 due 至 user's device being forcibly shut down 或 getting disconnected 來自 server，it will be processed correctly。Please check 你的成員 清單 與 數量 的 螢光棒.<br>- 成員 來自 this 招募 may be available 至 招募 再次 日後.<br>- This 招募 event may also be made available 再次 日後.<br>- 可用 期間 與 內容 的 this 招募 may change 不另行通知.<br>- Press ""使用 票券"" 按鈕 於 右下角 的 畫面 至 招募 using 招募券.<br>招募券 that do not show up 於 tickets menu cannot be used 為 this 招募.<br>- When 成員 that have already been recruited are 招募ed 再次，you will 獲得 螢光棒 於 交換 為 重複成員。 number 的 螢光棒 will 取決於 on 成員's 稀有度.<br>R 成員: 20<br>SR 成員: 50<br>UR 成員: 500<br>- 招募 points you obtain will be 自動轉換 into 1 技能筆記 (M) 一旦 招募 期間 ends.",223101505
1110016,"- 請查看招募詳情以了解可獲得成員。<br>- 有可能多次招募到同一位成員 於 普通招募.<br>- 招募機率四捨五入至小數點後第五位。<br>As such， 總和 的 each 個別 成員's 招募 rate may not equal 總計 招募 rate.<br>- Similarly，due 至 way 招募 rates are 顯示， 總計 招募 rate may not 增加 up 至 100%.<br>- 招募 rate 為 成員 於 普通招募 applies 至 every single 招募 instance.<br>Therefore，為 example，招募 100 times will not necessarily guarantee 招募 成員 與 1% 招募 rate.<br>- 關於招募機率的更多資訊，請查看招募機率分頁。<br>- Once 普通招募 has been performed，even if 招募 results are not 顯示 due 至 user's device being forcibly shut down 或 getting disconnected 來自 server，it will be processed correctly。Please check 你的成員 清單 與 數量 的 螢光棒.<br>- 成員 來自 this 招募 may be available 至 招募 再次 日後.<br>- This 招募 event may also be made available 再次 日後.<br>- 可用 期間 與 內容 的 this 招募 may change 不另行通知.<br>- Press ""使用 票券"" 按鈕 於 右下角 的 畫面 至 招募 using 招募券.<br>招募券 that do not show up 於 tickets menu cannot be used 為 this 招募.<br>- When 成員 that have already been recruited are 招募ed 再次，you will 獲得 螢光棒 於 交換 為 重複成員。 number 的 螢光棒 will 取決於 on 成員's 稀有度.<br>R 成員: 20<br>SR 成員: 50<br>UR 成員: 500<br>- 招募 points you obtain will be 自動轉換 into 1 技能筆記 (M) 一旦 招募 期間 ends.",223103107
1110017,"- 請查看招募詳情以了解可獲得成員。<br>- 有可能多次招募到同一位成員 於 普通招募.<br>- 招募機率四捨五入至小數點後第五位。<br>As such， 總和 的 each 個別 成員's 招募 rate may not equal 總計 招募 rate.<br>- Similarly，due 至 way 招募 rates are 顯示， 總計 招募 rate may not 增加 up 至 100%.<br>- 招募 rate 為 成員 於 普通招募 applies 至 every single 招募 instance.<br>Therefore，為 example，招募 100 times will not necessarily guarantee 招募 成員 與 1% 招募 rate.<br>- 關於招募機率的更多資訊，請查看招募機率分頁。<br>- Once 普通招募 has been performed，even if 招募 results are not 顯示 due 至 user's device being forcibly shut down 或 getting disconnected 來自 server，it will be processed correctly。Please check 你的成員 清單 與 數量 的 螢光棒.<br>- 成員 來自 this 招募 may be available 至 招募 再次 日後.<br>- This 招募 event may also be made available 再次 日後.<br>- 可用 期間 與 內容 的 this 招募 may change 不另行通知.<br>- Press ""使用 票券"" 按鈕 於 右下角 的 畫面 至 招募 using 招募券.<br>招募券 that do not show up 於 tickets menu cannot be used 為 this 招募.<br>- When 成員 that have already been recruited are 招募ed 再次，you will 獲得 螢光棒 於 交換 為 重複成員。 number 的 螢光棒 will 取決於 on 成員's 稀有度.<br>R 成員: 20<br>SR 成員: 50<br>UR 成員: 500<br>- 招募 points you obtain will be 自動轉換 into 1 技能筆記 (M) 一旦 招募 期間 ends.",223111501
1110018,"- 請查看招募詳情以了解可獲得成員。<br>- 有可能多次招募到同一位成員 於 普通招募.<br>- 招募機率四捨五入至小數點後第五位。<br>As such， 總和 的 each 個別 成員's 招募 rate may not equal 總計 招募 rate.<br>- Similarly，due 至 way 招募 rates are 顯示， 總計 招募 rate may not 增加 up 至 100%.<br>- 招募 rate 為 成員 於 普通招募 applies 至 every single 招募 instance.<br>Therefore，為 example，招募 100 times will not necessarily guarantee 招募 成員 與 1% 招募 rate.<br>- 關於招募機率的更多資訊，請查看招募機率分頁。<br>- Once 普通招募 has been performed，even if 招募 results are not 顯示 due 至 user's device being forcibly shut down 或 getting disconnected 來自 server，it will be processed correctly。Please check 你的成員 清單 與 數量 的 螢光棒.<br>- 成員 來自 this 招募 may be available 至 招募 再次 日後.<br>- This 招募 event may also be made available 再次 日後.<br>- 可用 期間 與 內容 的 this 招募 may change 不另行通知.<br>- Press ""使用 票券"" 按鈕 於 右下角 的 畫面 至 招募 using 招募券.<br>招募券 that do not show up 於 tickets menu cannot be used 為 this 招募.<br>- When 成員 that have already been recruited are 招募ed 再次，you will 獲得 螢光棒 於 交換 為 重複成員。 number 的 螢光棒 will 取決於 on 成員's 稀有度.<br>R 成員: 20<br>SR 成員: 50<br>UR 成員: 500<br>- 招募 points you obtain will be 自動轉換 into 1 技能筆記 (M) 一旦 招募 期間 ends.",223113008
1110019,"- 請查看招募詳情以了解可獲得成員。<br>- 有可能多次招募到同一位成員 於 普通招募.<br>- 招募機率四捨五入至小數點後第五位。<br>As such， 總和 的 each 個別 成員's 招募 rate may not equal 總計 招募 rate.<br>- Similarly，due 至 way 招募 rates are 顯示， 總計 招募 rate may not 增加 up 至 100%.<br>- 招募 rate 為 成員 於 普通招募 applies 至 every single 招募 instance.<br>Therefore，為 example，招募 100 times will not necessarily guarantee 招募 成員 與 1% 招募 rate.<br>- 關於招募機率的更多資訊，請查看招募機率分頁。<br>- Once 普通招募 has been performed，even if 招募 results are not 顯示 due 至 user's device being forcibly shut down 或 getting disconnected 來自 server，it will be processed correctly。Please check 你的成員 清單 與 數量 的 螢光棒.<br>- 成員 來自 this 招募 may be available 至 招募 再次 日後.<br>- This 招募 event may also be made available 再次 日後.<br>- 可用 期間 與 內容 的 this 招募 may change 不另行通知.<br>- Press ""使用 票券"" 按鈕 於 右下角 的 畫面 至 招募 using 招募券.<br>招募券 that do not show up 於 tickets menu cannot be used 為 this 招募.<br>- When 成員 that have already been recruited are 招募ed 再次，you will 獲得 螢光棒 於 交換 為 重複成員。 number 的 螢光棒 will 取決於 on 成員's 稀有度.<br>R 成員: 20<br>SR 成員: 50<br>UR 成員: 500<br>- 招募 points you obtain will be 自動轉換 into 1 技能筆記 (M) 一旦 招募 期間 ends.",223121513
1110020,"- 請查看招募詳情以了解可獲得成員。<br>- 有可能多次招募到同一位成員 於 普通招募.<br>- 招募機率四捨五入至小數點後第五位。<br>As such， 總和 的 each 個別 成員's 招募 rate may not equal 總計 招募 rate.<br>- Similarly，due 至 way 招募 rates are 顯示， 總計 招募 rate may not 增加 up 至 100%.<br>- 招募 rate 為 成員 於 普通招募 applies 至 every single 招募 instance.<br>Therefore，為 example，招募 100 times will not necessarily guarantee 招募 成員 與 1% 招募 rate.<br>- 關於招募機率的更多資訊，請查看招募機率分頁。<br>- Once 普通招募 has been performed，even if 招募 results are not 顯示 due 至 user's device being forcibly shut down 或 getting disconnected 來自 server，it will be processed correctly。Please check 你的成員 清單 與 數量 的 螢光棒.<br>- 成員 來自 this 招募 may be available 至 招募 再次 日後.<br>- This 招募 event may also be made available 再次 日後.<br>- 可用 期間 與 內容 的 this 招募 may change 不另行通知.<br>- Press ""使用 票券"" 按鈕 於 右下角 的 畫面 至 招募 using 招募券.<br>招募券 that do not show up 於 tickets menu cannot be used 為 this 招募.<br>- When 成員 that have already been recruited are 招募ed 再次，you will 獲得 螢光棒 於 交換 為 重複成員。 number 的 螢光棒 will 取決於 on 成員's 稀有度.<br>R 成員: 20<br>SR 成員: 50<br>UR 成員: 500<br>- 招募 points you obtain will be 自動轉換 into 1 技能筆記 (M) 一旦 招募 期間 ends.",223123107
1110021,"- 請查看招募詳情以了解可獲得成員。<br>- 有可能多次招募到同一位成員 於 普通招募.<br>- 招募機率四捨五入至小數點後第五位。<br>As such， 總和 的 each 個別 成員's 招募 rate may not equal 總計 招募 rate.<br>- Similarly，due 至 way 招募 rates are 顯示， 總計 招募 rate may not 增加 up 至 100%.<br>- 招募 rate 為 成員 於 普通招募 applies 至 every single 招募 instance.<br>Therefore，為 example，招募 100 times will not necessarily guarantee 招募 成員 與 1% 招募 rate.<br>- 關於招募機率的更多資訊，請查看招募機率分頁。<br>- Once 普通招募 has been performed，even if 招募 results are not 顯示 due 至 user's device being forcibly shut down 或 getting disconnected 來自 server，it will be processed correctly。Please check 你的成員 清單 與 數量 的 螢光棒.<br>- 成員 來自 this 招募 may be available 至 招募 再次 日後.<br>- This 招募 event may also be made available 再次 日後.<br>- 可用 期間 與 內容 的 this 招募 may change 不另行通知.<br>- Press ""使用 票券"" 按鈕 於 右下角 的 畫面 至 招募 using 招募券.<br>招募券 that do not show up 於 tickets menu cannot be used 為 this 招募.<br>- When 成員 that have already been recruited are 招募ed 再次，you will 獲得 螢光棒 於 交換 為 重複成員。 number 的 螢光棒 will 取決於 on 成員's 稀有度.<br>R 成員: 20<br>SR 成員: 50<br>UR 成員: 500<br>- 招募 points you obtain will be 自動轉換 into 1 技能筆記 (M) 一旦 招募 期間 ends.",224011508
1110022,"- 請查看招募詳情以了解可獲得成員。<br>- 有可能多次招募到同一位成員 於 普通招募.<br>- 招募機率四捨五入至小數點後第五位。<br>As such， 總和 的 each 個別 成員's 招募 rate may not equal 總計 招募 rate.<br>- Similarly，due 至 way 招募 rates are 顯示， 總計 招募 rate may not 增加 up 至 100%.<br>- 招募 rate 為 成員 於 普通招募 applies 至 every single 招募 instance.<br>Therefore，為 example，招募 100 times will not necessarily guarantee 招募 成員 與 1% 招募 rate.<br>- 關於招募機率的更多資訊，請查看招募機率分頁。<br>- Once 普通招募 has been performed，even if 招募 results are not 顯示 due 至 user's device being forcibly shut down 或 getting disconnected 來自 server，it will be processed correctly。Please check 你的成員 清單 與 數量 的 螢光棒.<br>- 成員 來自 this 招募 may be available 至 招募 再次 日後.<br>- This 招募 event may also be made available 再次 日後.<br>- 可用 期間 與 內容 的 this 招募 may change 不另行通知.<br>- Press ""使用 票券"" 按鈕 於 右下角 的 畫面 至 招募 using 招募券.<br>招募券 that do not show up 於 tickets menu cannot be used 為 this 招募.<br>- When 成員 that have already been recruited are 招募ed 再次，you will 獲得 螢光棒 於 交換 為 重複成員。 number 的 螢光棒 will 取決於 on 成員's 稀有度.<br>R 成員: 20<br>SR 成員: 50<br>UR 成員: 500<br>- 招募 points you obtain will be 自動轉換 into 1 技能筆記 (M) 一旦 招募 期間 ends.",224013108
1110023,"- 請查看招募詳情以了解可獲得成員。<br>- 有可能多次招募到同一位成員 於 普通招募.<br>- 招募機率四捨五入至小數點後第五位。<br>As such， 總和 的 each 個別 成員's 招募 rate may not equal 總計 招募 rate.<br>- Similarly，due 至 way 招募 rates are 顯示， 總計 招募 rate may not 增加 up 至 100%.<br>- 招募 rate 為 成員 於 普通招募 applies 至 every single 招募 instance.<br>Therefore，為 example，招募 100 times will not necessarily guarantee 招募 成員 與 1% 招募 rate.<br>- 關於招募機率的更多資訊，請查看招募機率分頁。<br>- Once 普通招募 has been performed，even if 招募 results are not 顯示 due 至 user's device being forcibly shut down 或 getting disconnected 來自 server，it will be processed correctly。Please check 你的成員 清單 與 數量 的 螢光棒.<br>- 成員 來自 this 招募 may be available 至 招募 再次 日後.<br>- This 招募 event may also be made available 再次 日後.<br>- 可用 期間 與 內容 的 this 招募 may change 不另行通知.<br>- Press ""使用 票券"" 按鈕 於 右下角 的 畫面 至 招募 using 招募券.<br>招募券 that do not show up 於 tickets menu cannot be used 為 this 招募.<br>- When 成員 that have already been recruited are 招募ed 再次，you will 獲得 螢光棒 於 交換 為 重複成員。 number 的 螢光棒 will 取決於 on 成員's 稀有度.<br>R 成員: 20<br>SR 成員: 50<br>UR 成員: 500<br>- 招募 points you obtain will be 自動轉換 into 1 技能筆記 (M) 一旦 招募 期間 ends.",224021409
1110024,"- 請查看招募詳情以了解可獲得成員。<br>- 有可能多次招募到同一位成員 於 普通招募.<br>- 招募機率四捨五入至小數點後第五位。<br>As such， 總和 的 each 個別 成員's 招募 rate may not equal 總計 招募 rate.<br>- Similarly，due 至 way 招募 rates are 顯示， 總計 招募 rate may not 增加 up 至 100%.<br>- 招募 rate 為 成員 於 普通招募 applies 至 every single 招募 instance.<br>Therefore，為 example，招募 100 times will not necessarily guarantee 招募 成員 與 1% 招募 rate.<br>- 關於招募機率的更多資訊，請查看招募機率分頁。<br>- Once 普通招募 has been performed，even if 招募 results are not 顯示 due 至 user's device being forcibly shut down 或 getting disconnected 來自 server，it will be processed correctly。Please check 你的成員 清單 與 數量 的 螢光棒.<br>- 成員 來自 this 招募 may be available 至 招募 再次 日後.<br>- This 招募 event may also be made available 再次 日後.<br>- 可用 期間 與 內容 的 this 招募 may change 不另行通知.<br>- Press ""使用 票券"" 按鈕 於 右下角 的 畫面 至 招募 using 招募券.<br>招募券 that do not show up 於 tickets menu cannot be used 為 this 招募.<br>- When 成員 that have already been recruited are 招募ed 再次，you will 獲得 螢光棒 於 交換 為 重複成員。 number 的 螢光棒 will 取決於 on 成員's 稀有度.<br>R 成員: 20<br>SR 成員: 50<br>UR 成員: 500<br>- 招募 points you obtain will be 自動轉換 into 1 技能筆記 (M) 一旦 招募 期間 ends.",224030120
2110001,"- 請查看招募詳情以了解可獲得成員。<br>- 有可能多次招募到同一位成員 於 焦點招募: Out on Town.<br>- 招募機率四捨五入至小數點後第五位。<br>As such， 總和 的 each 個別 成員's 招募 rate may not equal 總計 招募 rate.<br>- Similarly，due 至 way 招募 rates are 顯示， 總計 招募 rate may not 增加 up 至 100%.<br>- 招募 rate 為 成員 於 焦點招募: Out on Town applies 至 every single 招募 instance.<br>Therefore，為 example，招募 100 times will not necessarily guarantee 招募 成員 與 1% 招募 rate.<br>- 關於招募機率的更多資訊，請查看招募機率分頁。<br>- Once 焦點招募: Out on Town has been performed，even if 招募 results are not 顯示 due 至 user's device being forcibly shut down 或 getting disconnected 來自 server，it will be processed correctly。Please check 你的成員 清單 與 數量 的 螢光棒.<br>- 成員 來自 this 招募 may be available 至 招募 再次 日後.<br>- This 招募 event may also be made available 再次 日後.<br>- 可用 期間 與 內容 的 this 招募 may change 不另行通知.<br>- Press ""使用 票券"" 按鈕 於 右下角 的 畫面 至 招募 using 招募券.<br>招募券 that do not show up 於 tickets menu cannot be used 為 this 招募.<br>- When 成員 that have already been recruited are 招募ed 再次，you will 獲得 螢光棒 於 交換 為 重複成員。 number 的 螢光棒 will 取決於 on 成員's 稀有度.<br>R 成員: 20<br>SR 成員: 50<br>UR 成員: 500<br>- 招募 points you obtain will be 自動轉換 into 1 技能筆記 (M) 一旦 招募 期間 ends.",223043002
2110002,"- 請查看招募詳情以了解可獲得成員。<br>- 有可能多次招募到同一位成員 於 焦點招募: Shopping Streets.<br>- 招募機率四捨五入至小數點後第五位。<br>As such， 總和 的 each 個別 成員's 招募 rate may not equal 總計 招募 rate.<br>- Similarly，due 至 way 招募 rates are 顯示， 總計 招募 rate may not 增加 up 至 100%.<br>- 招募 rate 為 成員 於 焦點招募: Shopping Streets applies 至 every single 招募 instance.<br>Therefore，為 example，招募 100 times will not necessarily guarantee 招募 成員 與 1% 招募 rate.<br>- 關於招募機率的更多資訊，請查看招募機率分頁。<br>- Once 焦點招募: Shopping Streets has been performed，even if 招募 results are not 顯示 due 至 user's device being forcibly shut down 或 getting disconnected 來自 server，it will be processed correctly。Please check 你的成員 清單 與 數量 的 螢光棒.<br>- 成員 來自 this 招募 may be available 至 招募 再次 日後.<br>- This 招募 event may also be made available 再次 日後.<br>- 可用 期間 與 內容 的 this 招募 may change 不另行通知.<br>- Press ""使用 票券"" 按鈕 於 右下角 的 畫面 至 招募 using 招募券.<br>招募券 that do not show up 於 tickets menu cannot be used 為 this 招募.<br>- When 成員 that have already been recruited are 招募ed 再次，you will 獲得 螢光棒 於 交換 為 重複成員。 number 的 螢光棒 will 取決於 on 成員's 稀有度.<br>R 成員: 20<br>SR 成員: 50<br>UR 成員: 500<br>- 招募 points you obtain will be 自動轉換 into 1 技能筆記 (M) 一旦 招募 期間 ends.",223051502
2110003,"- 請查看招募詳情以了解可獲得成員。<br>- 有可能多次招募到同一位成員 於 焦點招募: 演唱會 於 Nature.<br>- 招募機率四捨五入至小數點後第五位。<br>As such， 總和 的 each 個別 成員's 招募 rate may not equal 總計 招募 rate.<br>- Similarly，due 至 way 招募 rates are 顯示， 總計 招募 rate may not 增加 up 至 100%.<br>- 招募 rate 為 成員 於 焦點招募: 演唱會 於 Nature applies 至 every single 招募 instance.<br>Therefore，為 example，招募 100 times will not necessarily guarantee 招募 成員 與 1% 招募 rate.<br>- 關於招募機率的更多資訊，請查看招募機率分頁。<br>- Once 焦點招募: 演唱會 於 Nature has been performed，even if 招募 results are not 顯示 due 至 user's device being forcibly shut down 或 getting disconnected 來自 server，it will be processed correctly。Please check 你的成員 清單 與 數量 的 螢光棒.<br>- 成員 來自 this 招募 may be available 至 招募 再次 日後.<br>- This 招募 event may also be made available 再次 日後.<br>- 可用 期間 與 內容 的 this 招募 may change 不另行通知.<br>- Press ""使用 票券"" 按鈕 於 右下角 的 畫面 至 招募 using 招募券.<br>招募券 that do not show up 於 tickets menu cannot be used 為 this 招募.<br>- When 成員 that have already been recruited are 招募ed 再次，you will 獲得 螢光棒 於 交換 為 重複成員。 number 的 螢光棒 will 取決於 on 成員's 稀有度.<br>R 成員: 20<br>SR 成員: 50<br>UR 成員: 500<br>- 招募 points you obtain will be 自動轉換 into 1 技能筆記 (M) 一旦 招募 期間 ends.",223053102
2110004,"- 請查看招募詳情以了解可獲得成員。<br>- 有可能多次招募到同一位成員 於 焦點招募: Glittering Dancers.<br>- 招募機率四捨五入至小數點後第五位。<br>As such， 總和 的 each 個別 成員's 招募 rate may not equal 總計 招募 rate.<br>- Similarly，due 至 way 招募 rates are 顯示， 總計 招募 rate may not 增加 up 至 100%.<br>- 招募 rate 為 成員 於 焦點招募: Glittering Dancers applies 至 every single 招募 instance.<br>Therefore，為 example，招募 100 times will not necessarily guarantee 招募 成員 與 1% 招募 rate.<br>- 關於招募機率的更多資訊，請查看招募機率分頁。<br>- Once 焦點招募: Glittering Dancers has been performed，even if 招募 results are not 顯示 due 至 user's device being forcibly shut down 或 getting disconnected 來自 server，it will be processed correctly。Please check 你的成員 清單 與 數量 的 螢光棒.<br>- 成員 來自 this 招募 may be available 至 招募 再次 日後.<br>- This 招募 event may also be made available 再次 日後.<br>- 可用 期間 與 內容 的 this 招募 may change 不另行通知.<br>- Press ""使用 票券"" 按鈕 於 右下角 的 畫面 至 招募 using 招募券.<br>招募券 that do not show up 於 tickets menu cannot be used 為 this 招募.<br>- When 成員 that have already been recruited are 招募ed 再次，you will 獲得 螢光棒 於 交換 為 重複成員。 number 的 螢光棒 will 取決於 on 成員's 稀有度.<br>R 成員: 20<br>SR 成員: 50<br>UR 成員: 500<br>- 招募 points you obtain will be 自動轉換 into 1 技能筆記 (M) 一旦 招募 期間 ends.",223061502
