_unitId,_unitTypeId,_albumSeriesId,_eponym,_eponymEn,_name,_nameEn,_normalCardId,_rankMaxCardId,_rarity,_attributeId,_masterReleaseLabelId
3212,108,574,Shiny New Year,Shiny New Year's Eve,小原鞠莉,小原鞠莉,8375,8375,5,1,1
3213,109,574,Keep It Up Till 12,Go Till the Very End,黑澤露比,黑澤露比,8376,8376,5,2,1
3214,201,575,Last Step of the Year,Last Step of the Year,上原步夢,上原步夢,8377,8377,5,2,1
3215,202,575,New Year with Kasumin,New Year with Kasumi,中須霞,中須霞,8378,8378,5,2,1
3216,203,575,Conclusive Stage,Conclusive Stage,櫻坂雫,櫻坂雫,8379,8379,5,3,1
3217,204,575,Grown-Up New Year,Grown-Up New Year,朝香果林,朝香果林,8380,8380,5,3,1
3218,205,575,A Hot Countdown,A Hot Countdown,宮下愛,宮下愛,8381,8381,5,1,1
3219,206,575,Like Being in a Dream,Like Being in a Dream,近江彼方,近江彼方,8382,8382,5,1,1
3220,207,575,Reflect on the Year,Spring in My Step,優木雪菜,優木雪菜,8383,8383,5,3,1
3221,208,575,Spring in My Step,Reflect on the Year,艾瑪・維爾德,艾瑪・維爾德,8384,8384,5,2,1
3222,209,575,Connect to Next Year,Connect to Next Year,天王寺璃奈,天王寺璃奈,8385,8385,5,1,1
3223,212,576,With New Resolve,With New Resolve,三船栞子,三船栞子,8386,8386,5,2,1
3224,213,576,New Year's Together,New Year's Together,鐘嵐珠,鐘嵐珠,8387,8387,5,1,1
3225,214,576,Leave It to Mia,Leave It to Me,米雅・泰勒,米雅・泰勒,8388,8388,5,3,1
3226,301,577,See You Next Year,See You Next Year,澀谷香音,澀谷香音,8389,8389,5,3,1
3227,302,577,Closing Steps,Closing Steps,唐可可,唐可可,8390,8390,5,2,1
3228,303,577,"New Year, Yeah Yeah!","New Year, Yeah Yeah!",嵐千砂都,嵐千砂都,8391,8391,5,1,1
3229,304,577,Galaxy New Year,Galaxy New Year,平安名堇,平安名堇,8392,8392,5,1,1
3230,305,577,To the Year's End,To the Year's End,葉月戀,葉月戀,8393,8393,5,3,1
3231,2,565,Mix it All Together,Mix It All Together,絢瀨繪里,絢瀨繪里,8412,8412,5,1,1
3232,1,564,Sunlit Snow,Sunlit Snow,高坂穗乃果,高坂穗乃果,8413,8414,4,3,1
3233,5,564,Twinkling Winter,Twinkling Winter,星空凜,星空凜,8415,8416,4,2,1
3234,9,564,Sprite of the Slopes,Sprite of the Slopes,矢澤妮可,矢澤妮可,8417,8418,4,3,1
3235,305,567,Street Park,Street Park,葉月戀,葉月戀,8419,8419,4,2,1
3236,301,567,Harmony Street,Harmony Street,澀谷香音,澀谷香音,8420,8420,4,1,1
3237,302,567,Inspiration Street,Inspiration Street,唐可可,唐可可,8421,8421,5,1,1
3238,303,567,Steps Street,Steps Street,嵐千砂都,嵐千砂都,8422,8422,3,3,1
3239,304,567,Street Shot,Street Shot,平安名堇,平安名堇,8423,8423,3,1,1
3240,8,566,Light of Hope,Light of Hope,小泉花陽,小泉花陽,8424,8424,4,1,1
3241,1,571,New Year's Live Show,New Year Live Show,高坂穗乃果,高坂穗乃果,8425,8425,4,2,1
3242,2,571,Countdown ♪,Countdown!,絢瀨繪里,絢瀨繪里,8426,8426,4,2,1
3243,3,571,Ring in the New Year,Welcome New Year,南小鳥,南小鳥,8427,8427,4,3,1
3244,4,571,Starting Onstage,Start from a Stage,園田海未,園田海未,8428,8428,4,2,1
3245,5,571,Happy New Year's Eve,Joyful New Year's,星空凜,星空凜,8429,8429,4,3,1
3246,6,571,My Resolution,New Year's Pledge,西木野真姬,西木野真姬,8430,8430,4,1,1
3247,7,571,Light Up the New Year,Welcome with Everyone,東條希,東條希,8431,8431,4,1,1
3248,8,571,A New Year Together,Fun New Year,小泉花陽,小泉花陽,8432,8432,4,1,1
3249,9,571,Year's First Promise,The First Promise,矢澤妮可,矢澤妮可,8433,8433,4,3,1
3250,101,572,Special Safety Pin,Safety Pin of Memory,高海千歌,高海千歌,8434,8434,4,1,1
3251,102,572,Supportive Friends,Supportive Friends,櫻內梨子,櫻內梨子,8435,8435,4,3,1
3252,103,572,Shine of Potential,Shine of Potential,松浦果南,松浦果南,8436,8436,4,3,1
3253,104,572,Bonds of Sympathy,Proof of Trust,黑澤黛雅,黑澤黛雅,8437,8437,4,2,1
3254,105,572,Original Passion,Original Passion,渡邊曜,渡邊曜,8438,8438,4,1,1
3255,106,572,Unbending Soul's Name,Unbending Soul's Name,津島善子,津島善子,8439,8439,4,2,1
3256,107,572,Best Supply Drop Ever,Best Supply Drop Ever,國木田花丸,國木田花丸,8440,8440,4,2,1
3257,108,572,Shimenawa Ribbon,Shimenawa Ribbon,小原鞠莉,小原鞠莉,8441,8441,4,1,1
3258,109,572,Costume Mistress Ruby,Costume Mistress Ruby,黑澤露比,黑澤露比,8442,8442,4,3,1
3259,105,568,Split Fifty-Fifty,Sharing Is Caring,渡邊曜,渡邊曜,8570,8570,4,3,1
3260,107,568,Charming First Trip,First Visit Delights,國木田花丸,國木田花丸,8571,8571,4,1,1
3261,202,502,Kasumin's the Star,Kasumin Is the Lead,中須霞,中須霞,8572,8572,4,2,1
3262,8,578,In Honor of Today,In Honor of the Day,小泉花陽,小泉花陽,8573,8573,4,2,1
3263,109,570,Finding Individuality,Finding Individuality,黑澤露比,黑澤露比,8574,8574,5,3,1
3264,101,569,Waking from a Dream,Waking from a Dream,高海千歌,高海千歌,8575,8576,4,3,1
3265,102,569,Dreamin' Lights,Dreamin' Lights,櫻內梨子,櫻內梨子,8577,8578,4,2,1
3266,103,569,Comfy and Fluffy,Comfy and Fluffy,松浦果南,松浦果南,8579,8580,4,1,1
3267,202,503,Happy Yappy,Happy Yappy,中須霞,中須霞,8581,8581,4,2,1
3268,12,512,For Someone Special,For Someone,Coco Miyashita,Coco Miyashita,8582,8582,4,2,1
3269,208,502,Molte Grazie,Molte Grazie,艾瑪・維爾德,艾瑪・維爾德,8583,8583,4,2,1
3270,5,579,Surprise Trick,Surprise Trick,星空凜,星空凜,8584,8584,4,1,1
3271,6,579,Counter-Prank,Counter-Prank,西木野真姬,西木野真姬,8585,8585,4,3,1
3272,206,525,To My Nap Spot,To The Napping Spot,近江彼方,近江彼方,8586,8586,4,2,1
3273,103,487,Birthday Bouquet,Birthday Flowers,松浦果南,松浦果南,8587,8587,4,1,1
3274,208,503,Fluttery Winks,Fluttery Winks,艾瑪・維爾德,艾瑪・維爾德,8588,8588,4,2,1
3275,3,565,Multi-Arrangement,Multi-Arrangement,南小鳥,南小鳥,8589,8589,5,3,1
3276,4,564,Hot Panda Buns,Hot Panda Buns,園田海未,園田海未,8590,8591,4,2,1
3277,7,564,Thrilling Predictions,Thrilling Predictions,東條希,東條希,8592,8593,4,3,1
3278,8,564,Chinese Dress Debut,Chinese Dress Debut,小泉花陽,小泉花陽,8594,8595,4,1,1
3279,213,530,Lanzhu's Aspirations,Lanzhu's Aspirations,鐘嵐珠,鐘嵐珠,8596,8596,4,1,1
3280,213,536,,,鐘嵐珠,鐘嵐珠,8597,8597,2,1,1
3281,213,538,,,鐘嵐珠,鐘嵐珠,8598,8598,2,1,1
3282,213,537,,,鐘嵐珠,鐘嵐珠,8599,8599,2,2,1
3283,213,540,,,鐘嵐珠,鐘嵐珠,8600,8600,2,3,1
3284,213,539,,,鐘嵐珠,鐘嵐珠,8601,8601,2,3,1
3285,213,542,Innocent Queen,Innocent Queen,鐘嵐珠,鐘嵐珠,8602,8602,3,1,1
3286,302,580,Purity Ribbon,Purity Ribbon,唐可可,唐可可,8603,8603,4,3,1
3287,303,580,Teddy Steps,Teddy Step,嵐千砂都,嵐千砂都,8604,8604,4,3,1
3288,304,580,Teddy Days,Teddy Days,平安名堇,平安名堇,8605,8605,5,2,1
3289,305,580,Gentle and Pure,Graceful and Pure,葉月戀,葉月戀,8606,8606,3,3,1
3290,301,580,A Cup of Class,A Cup of Class,澀谷香音,澀谷香音,8607,8607,3,1,1
3291,103,488,Surprise Party,Surprise Party,松浦果南,松浦果南,8608,8608,4,1,1
3292,213,533,Celebrating With Friends,Birthday with Friends,鐘嵐珠,鐘嵐珠,8609,8609,4,1,1
3293,102,581,Matching the Stage,Matching the Stage,櫻內梨子,櫻內梨子,8610,8610,4,1,1
3294,104,581,Top Secret Training,Top Secret Training,黑澤黛雅,黑澤黛雅,8611,8611,4,2,1
3295,106,570,Famous Spot Tour,Famous Spot Tour,津島善子,津島善子,8612,8612,5,1,1
3296,105,569,You's Famous Logic,You's Famous Logic,渡邊曜,渡邊曜,8613,8614,4,1,1
3297,108,569,Defective Detective,Goofy Detective Mari,小原鞠莉,小原鞠莉,8615,8616,4,2,1
3298,109,569,Detective Ruby,Detective Ruby,黑澤露比,黑澤露比,8617,8618,4,3,1
3299,201,502,Celebrating Together,Celebrating Together,上原步夢,上原步夢,8619,8619,4,2,1
3300,54,512,Power of Applause,The Power of Cheering,Ranpha,Ranpha,8620,8620,4,3,1
3301,107,487,Koto Melody,Koto Melody,國木田花丸,國木田花丸,8621,8621,4,3,1
3304,101,587,Ryokan Reception,Five Star Service,高海千歌,高海千歌,8623,8623,4,1,1
3305,102,587,Secret Shopper,Secret Shopping,櫻內梨子,櫻內梨子,8624,8624,4,3,1
3306,103,587,A Hug for Numazu!,Numazian Hugs!,松浦果南,松浦果南,8625,8625,4,2,1
3307,104,587,Business is Booming,Buzzing with Customers,黑澤黛雅,黑澤黛雅,8626,8626,4,3,1
3308,105,587,Bow to the Guests,Welcome Salute,渡邊曜,渡邊曜,8627,8627,4,2,1
3309,106,587,The Manager Descends!,Fallen Shop Manager!,津島善子,津島善子,8628,8628,4,3,1
3310,107,587,Let Us Care For You!,"Enjoy Your Visit, Zura",國木田花丸,國木田花丸,8629,8629,4,1,1
3311,108,587,Have a Shiny Time,Have a Shiny Time!,小原鞠莉,小原鞠莉,8630,8630,4,1,1
3312,109,587,Spirited Greeting,Warm Welcome,黑澤露比,黑澤露比,8631,8631,4,2,1
3313,8,584,Try Again,Try Again,小泉花陽,小泉花陽,8633,8633,4,1,1
3314,9,584,Get Awesome Items!,Getting Awesome Items,矢澤妮可,矢澤妮可,8634,8634,4,3,1
3315,207,525,Don’t Hold Back!,Enjoy It to the Max,優木雪菜,優木雪菜,8635,8635,4,2,1
3316,201,503,Heart of Orange,Big Orange Heart,上原步夢,上原步夢,8636,8636,4,2,1
3317,107,488,A Wish I Wanna Grant,My Wish,國木田花丸,國木田花丸,8637,8637,4,3,1
3318,101,588,Linking Our Hearts,Joining Our Hearts,高海千歌,高海千歌,8645,8645,4,1,1
3319,102,588,Lively Footsteps,Approaching Happiness,櫻內梨子,櫻內梨子,8646,8646,4,3,1
3320,103,588,The Feeling I Get,Relaying Our Feelings,松浦果南,松浦果南,8647,8647,4,2,1
3321,104,588,Always With You,Far Yet Close,黑澤黛雅,黑澤黛雅,8648,8648,4,3,1
3322,105,588,Shape of My Wish,Realizing the Wish,渡邊曜,渡邊曜,8649,8649,4,2,1
3323,106,588,Revolving Dream,Wondering Dreams,津島善子,津島善子,8650,8650,4,3,1
3324,107,588,"Don't Worry, It's Fun",All Fun and Fine,國木田花丸,國木田花丸,8651,8651,4,1,1
3325,108,588,Inexhaustible Passion,Endless Passion,小原鞠莉,小原鞠莉,8652,8652,4,1,1
3326,109,588,Dive Into Dreams,Dive In to the Dream,黑澤露比,黑澤露比,8653,8653,4,2,1
3327,5,565,Dancing All Around,Dancing Around,星空凜,星空凜,8638,8638,5,2,1
3328,2,564,Shy Sailor Girl,Shy Sailor Girl,絢瀨繪里,絢瀨繪里,8639,8640,4,2,1
3329,3,564,Fluttering Scarf,Fluttering Scarf,南小鳥,南小鳥,8641,8642,4,2,1
3330,6,564,Power Song,Encouraging Song,西木野真姬,西木野真姬,8643,8644,4,1,1
3331,4,566,Treasured Bracelet,Treasured Bracelet,園田海未,園田海未,8654,8654,4,1,1
3332,304,585,Chasing Trends,Chasing Trends,平安名堇,平安名堇,8655,8655,4,2,1
3333,305,585,Everything Old is New,Cyclical Trends,葉月戀,葉月戀,8656,8656,4,1,1
3334,301,585,Start With One Step,Big Step Forward,澀谷香音,澀谷香音,8657,8657,5,2,1
3335,302,585,On Cloud Nine,Filled with Emotion,唐可可,唐可可,8658,8658,3,3,1
3336,303,585,Retro Pop Dance,Retro-Pop Dance,嵐千砂都,嵐千砂都,8659,8659,3,1,1
3337,4,578,Cherry Celebration,Cherry Celebration,園田海未,園田海未,8660,8660,4,3,1
3338,105,589,Flower Parade,Flower Parade,渡邊曜,渡邊曜,8662,8662,4,2,1
3339,108,589,Handsome at Times,Handsome at Times,小原鞠莉,小原鞠莉,8663,8663,4,3,1
3340,311,590,Passionate Heart,Passionate Heart,Yuuna Hijirisawa,Yuuna Hijirisawa,8664,8664,3,1,1
3341,312,590,Gloriously Sunny,Gloriously Sunny,Mao Hiiragi,Mao Hiiragi,8665,8665,3,3,1
3342,313,604,,,Saya,Saya,8666,8666,2,5,1
3343,314,603,,,Nanami,Nanami,8667,8667,3,1,1
3344,315,603,,,Yae,Yae,8668,8668,3,2,1
3345,316,603,,,Kokono,Kokono,8669,8669,3,3,1
3346,317,603,,,Chairwoman,Director,8670,8670,3,5,1
3347,318,604,,,Aria Shibuya,Aria Shibuya,8671,8671,5,5,1
3348,319,604,,,香音's mom,香音's mother,8672,8672,4,5,1
3349,320,605,,,Manmaru,Manmaru,8673,8673,2,2,1
3350,321,605,,,Chibi,Chibi,8674,8674,2,1,1
3351,320,605,,,Manmaru,Manmaru,8675,8675,3,5,1
3352,101,606,Mikan Orange Sun,Mikan Orange Sun,高海千歌,高海千歌,8676,8676,4,2,1
3353,102,606,Playing in the Waves,Playing in the Waves,櫻內梨子,櫻內梨子,8677,8677,4,1,1
3354,103,606,Taking In the Sea,Feeling the Sea,松浦果南,松浦果南,8678,8678,4,3,1
3355,104,606,Midsummer's Ocean,Mid Summer Sea,黑澤黛雅,黑澤黛雅,8679,8679,4,1,1
3356,105,606,Glistening Sea Spray,Sparking Waves,渡邊曜,渡邊曜,8680,8680,4,3,1
3357,106,606,Yohane at the Beach,Blue Beach Fallen Angel,津島善子,津島善子,8681,8681,4,1,1
3358,107,606,Playing On the Beach,Fun at the Beach,國木田花丸,國木田花丸,8682,8682,4,2,1
3359,108,606,Shiny Ocean,Shiny Ocean,小原鞠莉,小原鞠莉,8683,8683,4,2,1
3360,109,606,Playing in the Waves,Playing with the Waves,黑澤露比,黑澤露比,8684,8684,4,3,1
3361,102,570,Showing Individuality,Showing Individuality,櫻內梨子,櫻內梨子,8688,8688,5,2,1
3362,104,569,Festival Hospitality,Festival Hospitality,黑澤黛雅,黑澤黛雅,8689,8690,4,1,1
3363,106,569,Our Flower Picture,Our Flower Picture,津島善子,津島善子,8691,8692,4,2,1
3364,107,569,Art from the Heart,Art from the Heart,國木田花丸,國木田花丸,8693,8694,4,2,1
3365,20,512,Like Swimming on Land,Like Swimming on Land,Iruka Suda,Iruka Suda,8695,8695,4,1,1
3366,203,502,Birthday Heroine,Birthday Heroine,櫻坂雫,櫻坂雫,8696,8696,4,3,1
3367,101,607,Let's Go Together!,Let's Go Together,高海千歌,高海千歌,8703,8703,4,1,1
3368,102,607,Mysterious Power,Special Powers,櫻內梨子,櫻內梨子,8704,8704,4,3,1
3369,103,607,Cool Down,Cooldown,松浦果南,松浦果南,8705,8705,4,2,1
3370,104,607,Sisterly Bond,Sisterly Bond,黑澤黛雅,黑澤黛雅,8706,8706,4,3,1
3371,105,607,Working Together,Working Together,渡邊曜,渡邊曜,8707,8707,4,2,1
3372,106,607,Fallen Angel’s Plume,Fallen Angel Feathers,津島善子,津島善子,8708,8708,4,3,1
3373,107,607,Soothing Time,Soothing Time,國木田花丸,國木田花丸,8709,8709,4,1,1
3374,108,607,Breakthrough,Breakthrough,小原鞠莉,小原鞠莉,8710,8710,4,1,1
3375,109,607,Ruby's Progress,Ruby's Growth,黑澤露比,黑澤露比,8711,8711,4,2,1
3376,1,598,Everyone's Taste,Everyone's Taste,高坂穗乃果,高坂穗乃果,8712,8712,4,3,1
3377,2,598,Poppin' Candy,Pop Candy,絢瀨繪里,絢瀨繪里,8713,8713,4,1,1
3378,3,598,A Heart-Melting Time,Melting Time,南小鳥,南小鳥,8714,8714,4,1,1
3379,4,598,Sweet Singing Voice,Sweet Voice,園田海未,園田海未,8715,8715,4,1,1
3380,5,598,Exploding Candy,Popping Candy,星空凜,星空凜,8716,8716,4,2,1
3381,6,598,Return to Childhood,Back to Childhood,西木野真姬,西木野真姬,8717,8717,4,2,1
3382,7,598,Flavorific Party,Flavor Party,東條希,東條希,8718,8718,4,3,1
3383,8,598,Sweet Like Sugar,As Sweet As Sugar,小泉花陽,小泉花陽,8719,8719,4,3,1
3384,9,598,Princess of Candyland,Princess of Sweets,矢澤妮可,矢澤妮可,8720,8720,4,2,1
3385,101,599,Even If We Forget,Even If We Forget,高海千歌,高海千歌,8721,8721,4,1,1
3386,102,599,Dreamscape Sounds,Dreamscape Sounds,櫻內梨子,櫻內梨子,8722,8722,4,3,1
3387,103,599,Fitting Finished!,Costume Tried On!,松浦果南,松浦果南,8723,8723,4,2,1
3388,104,599,Our Dream's World,Our Dream World,黑澤黛雅,黑澤黛雅,8724,8724,4,3,1
3389,105,599,Vision From a Dream,Our Dream Picture,渡邊曜,渡邊曜,8725,8725,4,2,1
3390,106,599,The Jet Black Knight,The Jet Black Knight,津島善子,津島善子,8726,8726,4,3,1
3391,107,599,Dream Remnants,Dream Remnants,國木田花丸,國木田花丸,8727,8727,4,1,1
3392,108,599,Together in Costumes,Together in Costumes,小原鞠莉,小原鞠莉,8728,8728,4,1,1
3393,109,599,Amid Truth and Dreams,Amid Truth and Dreams,黑澤露比,黑澤露比,8729,8729,4,2,1
3394,101,600,Our Pact,Our Pact,高海千歌,高海千歌,8730,8730,4,1,1
3395,949,601,,,高坂穗乃果,高坂穗乃果,8731,8731,5,1,1
3396,950,601,,,絢瀨繪里,絢瀨繪里,8732,8732,5,3,1
3397,951,601,,,南小鳥,南小鳥,8733,8733,5,2,1
3398,952,601,,,園田海未,園田海未,8734,8734,5,3,1
3399,953,601,,,星空凜,星空凜,8735,8735,5,1,1
3400,954,601,,,西木野真姬,西木野真姬,8736,8736,5,3,1
3401,955,601,,,東條希,東條希,8737,8737,5,2,1
3402,956,601,,,小泉花陽,小泉花陽,8738,8738,5,2,1
3403,957,601,,,矢澤妮可,矢澤妮可,8739,8739,5,1,1
3413,203,503,Jade Star,Jade Star,櫻坂雫,櫻坂雫,8749,8749,4,3,1
3455,1,613,Come Right In!,Welcome!,高坂穗乃果,高坂穗乃果,8809,8809,4,2,1
3456,3,613,Kotori's Care,Kotori's Hospitality,南小鳥,南小鳥,8810,8810,4,3,1
3457,4,613,Seeing You Smile,Beyond the Smile,園田海未,園田海未,8811,8811,4,1,1
3458,301,614,Flowers and Feelings,Flowers and Feelings,澀谷香音,澀谷香音,8812,8812,4,3,1
3459,302,614,Vision of the Show,Vision of the Show,唐可可,唐可可,8813,8813,4,2,1
3460,303,614,Dancing like Petals,Dancing like Petals,嵐千砂都,嵐千砂都,8814,8814,5,2,1
3461,304,614,Use Your Wits,Use Your Wits,平安名堇,平安名堇,8815,8815,3,3,1
3462,305,614,Every Cherry Tree,Any Cherry Tree,葉月戀,葉月戀,8816,8816,3,1,1
3463,105,609,Night Sky Jewels,Night Sky Jewels,渡邊曜,渡邊曜,8817,8817,4,2,1
3464,6,566,A Bit More Mature,A Little More Mature,西木野真姬,西木野真姬,8818,8818,4,2,1
3465,1,615,"Past, Present, Future",Til Now and Here On,高坂穗乃果,高坂穗乃果,8821,8821,4,1,1
3466,2,615,Empathy,Empathy,絢瀨繪里,絢瀨繪里,8822,8822,4,3,1
3467,3,615,I Wanna Repay You,Giving Back to You,南小鳥,南小鳥,8823,8823,4,2,1
3468,4,615,Capturing Hearts,Capturing Hearts,園田海未,園田海未,8824,8824,4,3,1
3469,5,615,"Buzz, Buzz!","Buzz, Buzz!",星空凜,星空凜,8825,8825,4,1,1
3470,6,615,Get Fired Up,Get Fired Up,西木野真姬,西木野真姬,8826,8826,4,3,1
3471,7,615,Never Apart,Never Apart,東條希,東條希,8827,8827,4,2,1
3472,8,615,I Can See It Now,I Can See It Now,小泉花陽,小泉花陽,8828,8828,4,2,1
3473,9,615,Please Don't Forget,Don't Forget,矢澤妮可,矢澤妮可,8829,8829,4,1,1
3474,101,616,To the Future Beyond,To the Future Beyond,高海千歌,高海千歌,8830,8830,4,3,1
3475,102,616,Start with the First Step,Big Step Forward!,櫻內梨子,櫻內梨子,8831,8831,4,2,1
3476,103,616,We've Worked Up to It,Building Up to It,松浦果南,松浦果南,8832,8832,4,1,1
3477,104,616,The Dream That Day,The Dream That Day,黑澤黛雅,黑澤黛雅,8833,8833,4,2,1
3478,105,616,Aqours's Treasure,Aqours' Treasure,渡邊曜,渡邊曜,8834,8834,4,1,1
3479,106,616,My Next Descent,The Next Fallen Angel,津島善子,津島善子,8835,8835,4,2,1
3480,107,616,Open Your Ears,Listen Closely,國木田花丸,國木田花丸,8836,8836,4,3,1
3481,108,616,Shiny Live Show,Shiny Live Show,小原鞠莉,小原鞠莉,8837,8837,4,3,1
3482,109,616,Growing More,Growing More,黑澤露比,黑澤露比,8838,8838,4,1,1
3483,201,617,Another Step Forward,Another Step with You,上原步夢,上原步夢,8839,8839,4,1,1
3484,202,617,Flower of Happiness,Happiness Flower,中須霞,中須霞,8840,8840,4,3,1
3485,203,617,With Gratitude,With My Gratitude,櫻坂雫,櫻坂雫,8841,8841,4,1,1
3486,204,617,Our Memories Together,Record of You and I,朝香果林,朝香果林,8842,8842,4,1,1
3487,205,617,Major Minor Miracle,History of Miracles,宮下愛,宮下愛,8843,8843,4,3,1
3488,206,617,In My Floaty Mode,Fluffy Mode,近江彼方,近江彼方,8844,8844,4,2,1
3489,207,617,Love Begins Here!,Our Love Starts Here!,優木雪菜,優木雪菜,8845,8845,4,2,1
3490,208,617,Staying Thankful,Embrace of Gratitude,艾瑪・維爾德,艾瑪・維爾德,8846,8846,4,3,1
3491,209,617,Feel What I Feel!,Sending My Love!,天王寺璃奈,天王寺璃奈,8847,8847,4,2,1
3492,301,618,Let Our Song Resound,Let Our Song Resound,澀谷香音,澀谷香音,8848,8848,4,3,1
3493,302,618,Connect Our Thoughts,Connect Our Thoughts,唐可可,唐可可,8849,8849,4,2,1
3494,303,618,My Fav Decoration,My Fave Decoration,嵐千砂都,嵐千砂都,8850,8850,4,1,1
3495,304,618,Make Our Names Known,Make Our Name Known,平安名堇,平安名堇,8851,8851,4,1,1
3496,305,618,The Pride of Yuigaoka,The Pride of Yuigaoka,葉月戀,葉月戀,8852,8852,4,3,1
3497,105,619,A Tour of the Venue,A Tour of the Venue,渡邊曜,渡邊曜,8853,8853,4,2,1
3498,6,578,Confetti Surprise,Confetti Surprise,西木野真姬,西木野真姬,8854,8854,4,3,1
3499,101,612,Mikan Orange Glow,Blinding Mikan Orange,高海千歌,高海千歌,9025,9025,4,3,1
3500,102,612,Passion in My Heart,Passion of the Heart,櫻內梨子,櫻內梨子,9026,9026,4,1,1
3501,105,612,Full Dreams Ahead!,Full Speed Dreamer,渡邊曜,渡邊曜,9027,9027,4,2,1
3502,1,610,Interesting Scenery,Interesting Scenery,高坂穗乃果,高坂穗乃果,9028,9028,4,1,1
3503,2,610,Drifting Downstream,Drifting Downstream,絢瀨繪里,絢瀨繪里,9029,9029,4,3,1
3504,3,610,An Exotic Journey,An Exotic Journey,南小鳥,南小鳥,9030,9030,4,2,1
3505,4,610,View from the Sky,View from the Sky,園田海未,園田海未,9031,9031,4,3,1
3506,5,610,Colorful Sea,Colorful Sea,星空凜,星空凜,9032,9032,4,1,1
3507,6,610,Night Market's Breeze,Night Market's Breeze,西木野真姬,西木野真姬,9033,9033,4,3,1
3508,7,610,The Secret Garden,The Secret Garden,東條希,東條希,9034,9034,4,2,1
3509,8,610,In the Floral Aroma,In the Floral Aroma,小泉花陽,小泉花陽,9035,9035,4,2,1
3510,9,610,Glass Tulips,Glass Tulips,矢澤妮可,矢澤妮可,9036,9036,4,1,1
3511,101,611,No Matter How Cold,No Matter How Cold,高海千歌,高海千歌,9037,9037,4,3,1
3512,102,611,Verdant Tunnel,Green Tunnel,櫻內梨子,櫻內梨子,9038,9038,4,2,1
3513,103,611,View I'd Like to See,View I'd Like to See,松浦果南,松浦果南,9039,9039,4,1,1
3514,104,611,Glittering Light Flow,Glittering Light Flow,黑澤黛雅,黑澤黛雅,9040,9040,4,2,1
3515,105,611,Snowy Mountain View,Snowy Mountain View,渡邊曜,渡邊曜,9041,9041,4,1,1
3516,106,611,Yohane's Reflection,Yohane's Reflection,津島善子,津島善子,9042,9042,4,2,1
3517,107,611,World Scenery Tour,World Scenery Tour,國木田花丸,國木田花丸,9043,9043,4,3,1
3518,108,611,Vivacious Vacation,Vivacious Vacation,小原鞠莉,小原鞠莉,9044,9044,4,3,1
3519,109,611,Wanna Tour the World,Wanna Tour the World,黑澤露比,黑澤露比,9045,9045,4,1,1
3520,201,620,Catch the Curiosity,Give You Wonder,上原步夢,上原步夢,9046,9046,4,3,1
3521,202,620,Peace ♪,Peace Peace Peace!,中須霞,中須霞,9047,9047,4,1,1
3522,203,620,I Am the Sign,I'm the Guiding Sign,櫻坂雫,櫻坂雫,9048,9048,4,2,1
3523,204,620,Target Acquired!,Target Locked!,朝香果林,朝香果林,9049,9049,4,2,1
3524,205,620,Shoot for the Heart!,Shoot to the Heart!,宮下愛,宮下愛,9050,9050,4,2,1
3525,206,620,Super Chillaxed,Slowly but Surely,近江彼方,近江彼方,9051,9051,4,3,1
3526,207,621,Everyone's a Friend,We're All Friends,優木雪菜,優木雪菜,9052,9052,4,1,1
3527,208,621,Singing as One,Let's All Sing,艾瑪・維爾德,艾瑪・維爾德,9053,9053,4,1,1
3528,209,621,Both Voice and Heart,Voice and Heart as 1,天王寺璃奈,天王寺璃奈,9054,9054,4,3,1
3529,212,621,Where Faith Leads,Belief and Beyond,三船栞子,三船栞子,9055,9055,4,1,1
3530,213,621,A New Beginning,Made Up My Mind,鐘嵐珠,鐘嵐珠,9056,9056,4,3,1
3531,214,621,Fully Resolved,A New Departure,米雅・泰勒,米雅・泰勒,9057,9057,4,2,1
3532,301,622,Conveying Feelings,Conveying Feelings,澀谷香音,澀谷香音,9058,9058,4,2,1
3533,302,622,A Fateful Encounter,A Fateful Encounter,唐可可,唐可可,9059,9059,4,1,1
3534,303,622,A New Perspective,A New Perspective,嵐千砂都,嵐千砂都,9060,9060,4,2,1
3535,304,622,With Heart and Soul,With Heart and Soul,平安名堇,平安名堇,9061,9061,4,3,1
3536,305,622,Swelling With Emotion,Bursting Emotions,葉月戀,葉月戀,9062,9062,4,1,1
3537,208,525,Make My Heart Leap,Bouncing Excitement,艾瑪・維爾德,艾瑪・維爾德,9098,9098,4,3,1
3538,5,613,Hype Meter Max!,Maximum Excitement!,星空凜,星空凜,9099,9099,4,3,1
3539,6,613,A Casual Look,Casual Look,西木野真姬,西木野真姬,9100,9100,4,1,1
3540,8,613,"Spring, Chapter One",A Chapter in Youth,小泉花陽,小泉花陽,9101,9101,4,1,1
3541,303,623,Our Potential,Our Potential,嵐千砂都,嵐千砂都,9102,9102,4,3,1
3542,304,623,Gettin' Cute With Rin,Dignified and Darling,平安名堇,平安名堇,9103,9103,4,1,1
3543,305,623,More Modifications,I Wanna Try Harder,葉月戀,葉月戀,9104,9104,5,1,1
3544,301,623,From the Sacred Dance,From the Sacred Dance,澀谷香音,澀谷香音,9105,9105,3,3,1
3545,302,623,Swords Dance,Sword Dance,唐可可,唐可可,9106,9106,3,2,1
