_id,_name,_detailText,_trigger,_triggerValue,_probability,_effectiveMilliSecs,_subTarget,_targetGroupId,_targetSchoolGrade,_effectType,_effectiveValues,_masterReleaseLabelId
30120005,Crunchy Candy Apple,Has {1}% 機率 的 恢復<br>{3} 體力 every {0}s.,4,"8000,7900,7800,7700,7600","48000,48200,48400,48600,48800",,0,0,0,6,"2,2,2,2,3",1
30120006,Fruit Sandwich,每達成 {0} 節奏圖示，就有 {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,1,"21,20,20,20,19","29000,29000,29000,29000,29000","2500,2500,2500,3000,3000",0,0,0,4,"108,110,112,114,116",1
30120007,Friends 與 Rivals,Every time 你獲得 {0} combo，there is {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,2,"29,28,28,28,27,27,27,26,26","47000,47000,47000,47000,47000,47000,47000,47000,47000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"109,111,113,115,117,119,121,123,125",1
40010001,Feeling Determined,Every time 你獲得 {0} combo，there is {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,2,"20,19,19","31000,31000,31000","2000,2000,2000",0,0,0,4,"113,115,117",1
40010002,I Love 至 Sing,每達成 {0} PERFECT 你獲得，就有 {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,3,"24,23,23","37000,37000,37000","2000,2000,2000",0,0,0,4,"125,127,129",1
40010003,Singing at Home,每達成 {0} 節奏圖示，就有 {1}% 機率<br>判定時間 為 PERFECT 擴大 透過 {3} 等級 持續 {2} 秒.,1,"22,21,21","29000,29000,29000","4000,4000,4000",0,0,0,5,"1,1,1",1
40010004,Cheering Everybody Up,每達成 {0} 節奏圖示，就有 {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,1,"21,20,20,20,19","29000,29000,29000,29000,29000","2500,2500,2500,3000,3000",0,0,0,4,"108,110,112,114,116",1
40010005,Little Shy,每達成 {0} 節奏圖示，就有 {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,1,"21,20,20,20,19","29000,29000,29000,29000,29000","2500,2500,2500,3000,3000",0,0,0,4,"108,110,112,114,116",1
40010006,Heading Out 至 Harajuku,Every time 你獲得 {0} combo，there is {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,2,"24,23,23,23,22","37000,37000,37000,37000,37000","2500,2500,2500,3000,3000",0,0,0,4,"114,116,118,120,122",1
40010007,Heartfelt Feelings,Every {0} seconds，there is {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,4,"8000,7800,7800,7600,7600,7400,7400,7200,7200","38000,38200,38400,38600,38800,39000,39200,39400,39600","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"136,138,140,142,144,146,148,150,152",1
40010008,It's Always Sunny Over Clouds,每達成 {0} 節奏圖示，就有 {1}% 機率<br>的 恢復 {3} 體力.,1,"21,20,19,18,17,16,15,14,13","26000,26000,26000,26000,26000,26000,26000,26000,26000",,0,0,0,6,"3,3,3,3,4,4,4,4,5",223121515
40020001,Beeline!,每達成 {0} 節奏圖示，就有 {1}% 機率<br>的 Liella！節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,1,"24,23,23","32000,32000,32000","2000,2000,2000",0,400,0,4,"112,114,116",1
40020002,Born 於 Shanghai,每達成 {0} 節奏圖示，就有 {1}% 機率<br>的 分數 gained 來自 PERFECT being 提升 透過 {3} 持續 {2} 秒.,1,"24,23,23","32000,32000,32000","2000,2000,2000",1,0,0,4,"112,114,116",1
40020003,Dressing Up at Home,每達成 {0} 節奏圖示，就有 {1}% 機率<br>的 恢復 {3} 體力.,1,"25,24,23","30000,30000,30000",,0,0,0,6,"1,1,1",1
40020004,I'll Do My Very Best!,每達成 {0} 節奏圖示，就有 {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,1,"23,22,22,22,21","31000,31000,31000,31000,31000","2500,2500,2500,3000,3000",0,0,0,4,"111,113,115,117,119",1
40020005,Powerfully Passionate,Every time 你獲得 {0} combo，there is {1}% 機率<br>的 恢復 {3} 體力.,2,"30,29,28,27,26","53000,53000,53000,53000,53000",,0,0,0,6,"2,2,2,2,3",1
40020006,Getting Rough!,Every time 你獲得 {0} combo，there is {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,2,"20,19,19,19,18","31000,31000,31000,31000,31000","2500,2500,2500,3000,3000",0,0,0,4,"113,115,117,119,121",1
40020007,Costume Stylist,Every time 你獲得 {0} combo，there is {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,2,"27,26,26,26,25,25,25,24,24","43000,43000,43000,43000,43000,43000,43000,43000,43000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"111,113,115,117,119,121,123,125,127",1
40020008,Strike While Iron is Hot,Every {0} seconds，there is {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,4,"9000,8800,8800,8600,8600,8400,8400,8200,8200","39000,39200,39400,39600,39800,40000,40200,40400,40600","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"149,151,153,155,157,159,161,163,165",223121515
40030001,Choreographer,每達成 {0} 節奏圖示，就有 {1}% 機率<br>的 恢復 {3} 體力.,1,"22,21,20","27000,27000,27000",,0,0,0,6,"1,1,1",1
40030002,Love 為 Round Things,Every time 你獲得 {0} combo，there is {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,2,"24,23,23","37000,37000,37000","2000,2000,2000",0,0,0,4,"114,116,118",1
40030003,Surprises at Home,每達成 {0} PERFECT 你獲得，就有 {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,3,"24,23,23","37000,37000,37000","2000,2000,2000",0,0,0,4,"125,127,129",1
40030004,Let's Dance Together,每達成 {0} 節奏圖示，就有 {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,1,"23,22,22,22,21","31000,31000,31000,31000,31000","2500,2500,2500,3000,3000",0,0,0,4,"111,113,115,117,119",1
40030005,Wanna Eat Takoyaki?,每達成 {0} 節奏圖示，就有 {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,1,"24,23,23,23,22","32000,32000,32000,32000,32000","2500,2500,2500,3000,3000",0,0,0,4,"112,114,116,118,120",1
40030006,Carefree Greetings,Every time 你獲得 {0} combo，there is {1}% 機率<br>判定時間 為 PERFECT 擴大 透過 {3} 等級 持續 {2} 秒.,2,"24,23,23,23,22","40000,40000,40000,40000,40000","4500,4500,4500,5000,5000",0,0,0,5,"1,1,1,1,2",1
40030007,Veteran Steps,每達成 {0} 節奏圖示，就有 {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,1,"26,25,25,25,24,24,24,23,23","34000,34000,34000,34000,34000,34000,34000,34000,34000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"115,117,119,121,123,125,127,129,131",1
40030008,Fortune Comes 至 Those Who Smile,每達成 {0} 節奏圖示，就有 {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,1,"21,20,20,20,19,19,19,18,18","29000,29000,29000,29000,29000,29000,29000,29000,29000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"108,110,112,114,116,118,120,122,124",223121515
40040001,Showbiz Spirit,Every time 你獲得 {0} combo，there is {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,2,"18,17,17","29000,29000,29000","2000,2000,2000",0,0,0,4,"109,111,113",1
40040002,Real Wild Card,每達成 {0} 節奏圖示，就有 {1}% 機率<br>的 恢復 {3} 體力.,1,"25,24,23","30000,30000,30000",,0,0,0,6,"1,1,1",1
40040003,Toast at Home ☆,每達成 {0} 節奏圖示，就有 {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,1,"20,19,19","28000,28000,28000","2000,2000,2000",0,0,0,4,"106,108,110",1
40040004,Galaxy!,Every time 你獲得 {0} combo，there is {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,2,"22,21,21,21,20","34000,34000,34000,34000,34000","2500,2500,2500,3000,3000",0,0,0,4,"113,115,117,119,121",1
40040005,返回 至 Center Stage,每達成 {0} 節奏圖示，就有 {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,1,"21,20,20,20,19","29000,29000,29000,29000,29000","2500,2500,2500,3000,3000",0,0,0,4,"108,110,112,114,116",1
40040006,Wear Walking Shoes!,每達成 {0} 節奏圖示，就有 {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,1,"25,24,24,24,23","33000,33000,33000,33000,33000","2500,2500,2500,3000,3000",0,0,0,4,"114,116,118,120,122",1
40040007,Two Armfuls,Every time 你獲得 {0} combo，there is {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,2,"26,25,25,25,24,24,24,23,23","41000,41000,41000,41000,41000,41000,41000,41000,41000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"112,114,116,118,120,122,124,126,128",1
40040008,Faith Will Move Mountains,每達成 {0} PERFECT 你獲得，就有 {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,3,"29,28,28,28,27,27,27,26,26","47000,47000,47000,47000,47000,47000,47000,47000,47000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"119,121,123,125,127,129,131,133,135",223121515
40050001,Honor Student,每達成 {0} 節奏圖示，就有 {1}% 機率<br>判定時間 為 PERFECT 擴大 透過 {3} 等級 持續 {2} 秒.,1,"24,23,23","31000,31000,31000","4000,4000,4000",0,0,0,5,"1,1,1",1
40050002,Young Miss,Every time 你獲得 {0} combo，there is {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,2,"20,19,19","31000,31000,31000","2000,2000,2000",0,0,0,4,"113,115,117",1
40050003,Home Decoration,每達成 {0} 節奏圖示，就有 {1}% 機率<br>的 Liella！節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,1,"24,23,23","32000,32000,32000","2000,2000,2000",0,400,0,4,"112,114,116",1
40050004,Diligent Effort,每達成 {0} 節奏圖示，就有 {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,1,"22,21,21,21,20","30000,30000,30000,30000,30000","2500,2500,2500,3000,3000",0,0,0,4,"110,112,114,116,118",1
40050005,Example 至 All,Every time 你獲得 {0} combo，there is {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,2,"22,21,21,21,20","34000,34000,34000,34000,34000","2500,2500,2500,3000,3000",0,0,0,4,"113,115,117,119,121",1
40050006,Leisure Outfit,每達成 {0} 節奏圖示，就有 {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,1,"21,20,20,20,19","29000,29000,29000,29000,29000","2500,2500,2500,3000,3000",0,0,0,4,"108,110,112,114,116",1
40050007,Mother's Yuigaoka,每達成 {0} 節奏圖示，就有 {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,1,"29,28,28,28,27,27,27,26,26","39000,39000,39000,39000,39000,39000,39000,39000,39000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"112,114,116,118,120,122,124,126,128",1
40050008,Never Lose Your Humility,Has {1}% 機率 的 恢復<br>{3} 體力 every {0}s.,4,"6000,5900,5800,5700,5600,5500,5400,5300,5200","36000,36200,36400,36600,36800,37000,37200,37400,37600",,0,0,0,6,"3,3,3,3,4,4,4,4,5",223121515
40060001,From Far North,Every time 你獲得 {0} combo，there is {1}% 機率<br>的 恢復 {3} 體力.,2,"23,22,21","36000,36000,36000",,0,0,0,6,"1,1,1",1
40060002,Genial 與 Generous,Every time 你獲得 {0} combo，there is {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,2,"17,16,16","28000,28000,28000","2000,2000,2000",0,0,0,4,"107,109,111",1
40060003,Relaxing at Home,每達成 {0} 節奏圖示，就有 {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,1,"22,21,21","30000,30000,30000","2000,2000,2000",0,0,0,4,"110,112,114",1
40060004,Aiming 至 Shine,Has {1}% 機率 的 恢復<br>{3} 體力 every {0}s.,4,"9000,8900,8800,8700,8600","54000,54200,54400,54600,54800",,0,0,0,6,"2,2,2,2,3",1
40060005,I'm Going 為 It!,每達成 {0} PERFECT 你獲得，就有 {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,3,"26,25,25,25,24","41000,41000,41000,41000,41000","2500,2500,2500,3000,3000",0,0,0,4,"123,125,127,129,131",1
40060006,Let's Get Girly,每達成 {0} 節奏圖示，就有 {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,1,"20,19,19,19,18","28000,28000,28000,28000,28000","2500,2500,2500,3000,3000",0,0,0,4,"106,108,110,112,114",1
40060007,230m above Ground,每達成 {0} 節奏圖示，就有 {1}% 機率<br>的 恢復 {3} 體力.,1,"27,26,25,24,23,22,21,20,19","33000,33000,33000,33000,33000,33000,33000,33000,33000",,0,0,0,6,"3,3,3,3,4,4,4,4,5",1
40060008,Keep On Until 曜 Succeed,每達成 {0} 節奏圖示，就有 {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,1,"19,18,18,18,17,17,17,16,16","24000,24000,24000,24000,24000,24000,24000,24000,24000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"119,121,123,125,127,129,131,133,135",223121515
40070001,I Wanna Try!,每達成 {0} 節奏圖示，就有 {1}% 機率<br>的 恢復 {3} 體力.,1,"22,21,20","27000,27000,27000",,0,0,0,6,"1,1,1",1
40070002,With Seasons,每達成 {0} 節奏圖示，就有 {1}% 機率<br>的 Liella！節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,1,"23,22,22","31000,31000,31000","2000,2000,2000",0,400,0,4,"111,113,115",1
40070003,House Party!,Every time 你獲得 {0} combo，there is {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,2,"17,16,16","28000,28000,28000","2000,2000,2000",0,0,0,4,"107,109,111",1
40070004,Please Cheer Me On...,每達成 {0} 節奏圖示，就有 {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,1,"23,22,22,22,21","31000,31000,31000,31000,31000","2500,2500,2500,3000,3000",0,0,0,4,"111,113,115,117,119",1
40070005,Following My Dreams,每達成 {0} 節奏圖示，就有 {1}% 機率<br>判定時間 為 PERFECT 擴大 透過 {3} 等級 持續 {2} 秒.,1,"22,21,21,21,20","29000,29000,29000,29000,29000","4500,4500,4500,5000,5000",0,0,0,5,"1,1,1,1,2",1
40070006,Looking Cool,Every time 你獲得 {0} combo，there is {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,2,"22,21,21,21,20","34000,34000,34000,34000,34000","2500,2500,2500,3000,3000",0,0,0,4,"113,115,117,119,121",1
40070007,Almost Complete,每達成 {0} 節奏圖示，就有 {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,1,"29,28,28,28,27,27,27,26,26","39000,39000,39000,39000,39000,39000,39000,39000,39000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"112,114,116,118,120,122,124,126,128",1
40070008,With All Your Might,每達成 {0} PERFECT 你獲得，就有 {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,3,"25,24,24,24,23,23,23,22,22","39000,39000,39000,39000,39000,39000,39000,39000,39000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"124,126,128,130,132,134,136,138,140",223121515
40080001,Science Club 成員,每達成 {0} PERFECT 你獲得，就有 {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,3,"25,24,24","39000,39000,39000","2000,2000,2000",0,0,0,4,"124,126,128",1
40080002,With 芽衣,每達成 {0} 節奏圖示，就有 {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,1,"22,21,21","30000,30000,30000","2000,2000,2000",0,0,0,4,"110,112,114",1
40080003,Chilling at Home,每達成 {0} 節奏圖示，就有 {1}% 機率<br>的 恢復 {3} 體力.,1,"24,23,22","29000,29000,29000",,0,0,0,6,"1,1,1",1
40080004,Cool 與 Mysterious,Every time 你獲得 {0} combo，there is {1}% 機率<br>判定時間 為 PERFECT 擴大 透過 {3} 等級 持續 {2} 秒.,2,"25,24,24,24,23","43000,43000,43000,43000,43000","4500,4500,4500,5000,5000",0,0,0,5,"1,1,1,1,2",1
40080005,演唱會ly Is Nice Sometimes,Every time 你獲得 {0} combo，there is {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,2,"20,19,19,19,18","31000,31000,31000,31000,31000","2500,2500,2500,3000,3000",0,0,0,4,"113,115,117,119,121",1
40080006,I Make This Look Good,每達成 {0} 節奏圖示，就有 {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,1,"20,19,19,19,18","28000,28000,28000,28000,28000","2500,2500,2500,3000,3000",0,0,0,4,"106,108,110,112,114",1
40080007,After School Science,每達成 {0} 節奏圖示，就有 {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,1,"26,25,25,25,24,24,24,23,23","34000,34000,34000,34000,34000,34000,34000,34000,34000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"115,117,119,121,123,125,127,129,131",1
40080008,Silence is Golden,每達成 {0} 節奏圖示，就有 {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,1,"22,21,21,21,20,20,20,19,19","30000,30000,30000,30000,30000,30000,30000,30000,30000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"110,112,114,116,118,120,122,124,126",223121515
40090001,Oni-Supplement,每達成 {0} 節奏圖示，就有 {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,1,"20,19,19","28000,28000,28000","2000,2000,2000",0,0,0,4,"106,108,110",1
40090002,I Smell Money,每達成 {0} 節奏圖示，就有 {1}% 機率<br>判定時間 為 PERFECT 擴大 透過 {3} 等級 持續 {2} 秒.,1,"23,22,22","30000,30000,30000","4000,4000,4000",0,0,0,5,"1,1,1",1
40090003,Happy Heart at Home,Every time 你獲得 {0} combo，there is {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,2,"18,17,17","29000,29000,29000","2000,2000,2000",0,0,0,4,"109,111,113",1
40090004,I'll Fire Them Up!,每達成 {0} 節奏圖示，就有 {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,1,"23,22,22,22,21","31000,31000,31000,31000,31000","2500,2500,2500,3000,3000",0,0,0,4,"111,113,115,117,119",1
40090005,Newfound Dream,每達成 {0} 節奏圖示，就有 {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,1,"20,19,19,19,18","28000,28000,28000,28000,28000","2500,2500,2500,3000,3000",0,0,0,4,"106,108,110,112,114",1
40090006,Sweet & Spicy,每達成 {0} 節奏圖示，就有 {1}% 機率<br>的 恢復 {3} 體力.,1,"21,20,19,18,17","26000,26000,26000,26000,26000",,0,0,0,6,"2,2,2,2,3",1
40090007,OniNatsu 演唱會 Stream!,Every time 你獲得 {0} combo，there is {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,2,"26,25,25,25,24,24,24,23,23","41000,41000,41000,41000,41000,41000,41000,41000,41000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"112,114,116,118,120,122,124,126,128",1
40090008,End Justifies Means,Every time 你獲得 {0} combo，there is {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,2,"22,21,21,21,20,20,20,19,19","34000,34000,34000,34000,34000,34000,34000,34000,34000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"113,115,117,119,121,123,125,127,129",223121515
10010015,Miracle 演唱會!,每達成 {0} 節奏圖示，就有 {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,1,"22,21,20,19,18,17,16,15,14","30000,30000,30000,30000,30000,30000,30000,30000,30000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"110,115,120,125,130,135,140,145,150",1
20010013,Miracle 演唱會 ☆,Every time 你獲得 {0} combo，there is {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,2,"27,26,25,24,23,22,21,20,19","43000,43000,43000,43000,43000,43000,43000,43000,43000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"111,116,121,126,131,136,141,146,151",1
30010009,Miracle 演唱會 ♡,每達成 {0} PERFECT 你獲得，就有 {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,3,"26,25,24,23,22,21,20,19,18","41000,41000,41000,41000,41000,41000,41000,41000,41000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"123,128,133,138,143,148,153,158,163",1
40010009,Miracle 演唱會 ♪,Every {0} seconds，there is {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,4,"7000,7000,7000,7000,7000,7000,7000,7000,7000","37000,37200,37400,37600,37800,38000,38200,38400,38600","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"141,146,151,156,161,166,171,176,181",1
40090009,Time 為 Lecture,每達成 {0} 節奏圖示，就有 {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,1,"27,26,26,26,25,25,25,24,24","35000,35000,35000,35000,35000,35000,35000,35000,35000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"116,118,120,122,124,126,128,130,132",223041902
40020009,Swirling Ice Cream,Every time 你獲得 {0} combo，there is {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,2,"16,15,15,15,14,14,14,13,13","27000,27000,27000,27000,27000,27000,27000,27000,27000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"105,107,109,111,113,115,117,119,121",223041902
40030009,Cheer Up!,Every {0} seconds，there is {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,4,"8000,7800,7800,7600,7600,7400,7400,7200,7200","38000,38200,38400,38600,38800,39000,39200,39400,39600","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"136,138,140,142,144,146,148,150,152",223041904
10010016,Sports Drink,Every time 你獲得 {0} combo，there is {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,2,"28,27,27,27,26,26,26,25,25","45000,45000,45000,45000,45000,45000,45000,45000,45000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"110,112,114,116,118,120,122,124,126",223043003
10020015,New！Animal Cookie,每達成 {0} 節奏圖示，就有 {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,1,"20,19,19,19,18,18,18,17,17","28000,28000,28000,28000,28000,28000,28000,28000,28000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"106,108,110,112,114,116,118,120,122",223043003
10090015,µ's 與 Me,每達成 {0} 節奏圖示，就有 {1}% 機率<br>判定時間 為 PERFECT 擴大 透過 {3} 等級 持續 {2} 秒.,1,"29,28,28,28,27,27,27,26,26","38000,38000,38000,38000,38000,38000,38000,38000,38000","5000,5000,5000,5500,5500,5500,6000,6000,6000",0,0,0,5,"1,1,1,1,2,2,2,2,2",223043005
20010014,Trying on Glasses,Every {0} seconds，there is {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,4,"5000,4800,4800,4600,4600,4400,4400,4200,4200","34000,34200,34400,34600,34800,35000,35200,35400,35600","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"95,97,99,101,103,105,107,109,111",223051503
20020013,Take Bite,每達成 {0} 節奏圖示，就有 {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,1,"29,28,28,28,27,27,27,26,26","39000,39000,39000,39000,39000,39000,39000,39000,39000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"112,114,116,118,120,122,124,126,128",223051503
20070013,Having Snack Downtown,每達成 {0} PERFECT 你獲得，就有 {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,3,"29,28,28,28,27,27,27,26,26","47000,47000,47000,47000,47000,47000,47000,47000,47000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"119,121,123,125,127,129,131,133,135",223051505
40010010,Lovely Apple Pie,每達成 {0} 節奏圖示，就有 {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,1,"27,26,26,26,25,25,25,24,24","35000,35000,35000,35000,35000,35000,35000,35000,35000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"116,118,120,122,124,126,128,130,132",223050104
30050009,Surprise BBQ,每達成 {0} 節奏圖示，就有 {1}% 機率<br>的 恢復 {3} 體力.,1,"27,26,25,24,23,22,21,20,19","33000,33000,33000,33000,33000,33000,33000,33000,33000",,0,0,0,6,"3,3,3,3,4,4,4,4,5",223053002
30060009,Catching Some Zzz's,Every time 你獲得 {0} combo，there is {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,2,"29,28,28,28,27,27,27,26,26","47000,47000,47000,47000,47000,47000,47000,47000,47000","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"109,111,113,115,117,119,121,123,125",223053103
30080009,Healing Voice Echoes 於 Air,Every time 你獲得 {0} combo，there is {1}% 機率<br>的 恢復 {3} 體力.,2,"17,16,15,14,13,12,11,10,9","29000,29000,29000,29000,29000,29000,29000,29000,29000",,0,0,0,6,"3,3,3,3,4,4,4,4,5",223053103
30090009,Super Intense 演唱會,Every {0} seconds，there is {1}% 機率<br>的 你的節奏圖示 分數 being 提升 透過 {3} 持續 {2} 秒.,4,"9000,8800,8800,8600,8600,8400,8400,8200,8200","39000,39200,39400,39600,39800,40000,40200,40400,40600","3000,3000,3000,3500,3500,3500,4000,4000,4000",0,0,0,4,"149,151,153,155,157,159,161,163,165",223053105
20030013,I Love this Ocean,Has {1}% 機率 的 恢復<br>{3} 體力 every {0}s.,4,"7000,6900,6800,6700,6600,6500,6400,6300,6200","42000,42200,42400,42600,42800,43000,43200,43400,43600",,0,0,0,6,"3,3,3,3,4,4,4,4,5",223061503
