_id,_textJa,_textEn,_masterReleaseLabelId
TeacherLiveTop_RemainingMissionValue,{0}/{1},{0}/{1},1
TeacherLiveTop_GoGoTime,(Dummy),(dummy),1
TeacherLiveTop_GoGoTimeRemainingTime,{0},{0},1
TeacherLiveTop_GoGoTimeRemainingCount,{0} times,{0} times,1
TeacherLiveTop_ExchangeTerm,Exchange open until: {0},交換 is up至{0},1
TeacherLiveTop_LiveConditionDialogTitle,演唱會 Special Conditions,演唱會 conditions,1
TeacherLiveTop_LiveConditionDialogCondition,演唱會 show special conditions,演唱會 participation conditions,1
TeacherLiveTop_LiveConditionDialogRule,演唱會 show rules,演唱會 rule,1
TeacherLiveLiveResult_GoGoTime,Dummy Text,Dummy text,1
TeacherLiveLiveResult_MissionClearTitle,(Dummy) 任務 Complete!,(Dummy) Achieved mission!,1
TeacherLiveLiveResult_CurrentMission,(Dummy) Current 任務,(Dummy) This mission,1
TeacherLiveLiveResult_NextMission,(Dummy) 下一步 任務,(Dummy) 下一步 mission,1
TeacherLiveLiveResult_RemainingMission,(Dummy) Remaining 任務: {0}/{1},(Dummy) Number的remaining missions {0}/{1},1
CharacterEpisodeLevel_TotalTabName,TOTAL,Comprehensive,1
CharacterEpisodeLevel_TotalEpisodeStar,(Total 劇情 Stars: ★x{0}),(Cumulative 劇情 star ★ × {0}),1
CharacterEpisodeLevel_RemainingExp,★{0},★ {0},1
ItemList_Tab_Enhancement,Enhancement 道具,Training 道具,1
ItemList_Tab_Boost,Restore LP,LP recovery,1
ItemList_Tab_Ticket,票券,ticket,1
ItemList_Tab_Stamp,Stickers,stamp,1
ItemList_Tab_Other,Other,others,1
ItemList_Empty,曜 don't have any的these 道具.,I do not have 道具 currently,1
ItemList_LimitDate,Up至{0},Until {0},1
MusicVideo_Conform_title,Play Movie?,MV playback confirmation,1
MusicVideo_Conform_Message,Play {0}<br>於 music video mode？MV mode will not grant 獎勵s.,Do you play music video的{0}？<BR> 演唱會 獎勵s cannot be 獲得於MV mode,1
MusicVideo_Conform_Supplement,Don't show this 再次,Do not 顯示 this window 日後,1
MusicShop_Title,歌曲商店,歌曲商店,1
MusicShop_Exchange,交換,交換,1
MusicShop_Replaced,交換完成,交換完成,1
MusicShop_Lack,道具不足,道具不足,1
MusicShop_ExchangeListEmpty,沒有可交換的歌曲。,沒有可交換的歌曲。,1
MusicShop_DetailTitle,歌曲詳情,歌曲詳情,1
MusicShop_ExchangeTitle,歌曲交換,歌曲交換,1
MusicShop_RequiredValue,所需數量,所需數量,1
MusicShop_ExchangeMessage,要交換{0}嗎？,要交換{0}嗎？,1
MusicShop_ExchangeResultTitle,交換完成,交換完成,1
Announcement_DialogTitle,Announcements,notice,1
RankUp_UserRankUpDialogTitle,Rank Up!,Rank up!,1
RankUp_BandRankUpDialogTitle,Group Rank Up,Glue Plank Up,1
RankUp_BandRank,Group Rank,Glue plank,1
RankUp_TotalBandRank,Total Group Rank,Overall glue plank,1
RankUp_DeckPower,Deck Power +,Deck Power +,1
RankUp_LpRecoverText,{0} LP 恢復.,LP has recovered {0},1
RankUp_LpMaxUpText,Max LP 提升.,maximum value的LP has risen,1
Shop_ResetDaily,(Refreshes 每日 at midnight),(更新d 0:00 every day),1
Shop_ResetWeekly,(Refreshes Monday at midnight),(更新d Monday 0:00),1
Shop_Monthly,(Refreshes on 1st的month at midnight),(更新d at midnight day),1
Shop_BuyRemain,{0} left,And: {0} pieces,1
Shop_BuyLimit,Up至{0},Until {0},1
Shop_AllBuy,Sold Out,Purchased,1
Shop_ItemDetaiTitle,道具 Details,Product Details,1
Shop_AllItemDetaiTitle,Sellout 獎勵,Sold out,1
Shop_AllItemCompleteTitle,Sellout 獎勵 Acquired,Get sold out,1
MovieCollection_TabMovieTypeShort,Clips,short film,1
MovieCollection_TabMovieTypeLong,Movies,Long movie,1
MovieCollection_TabMovieTypeSpPhoto,SP Photos,SP photo,1
MovieCollection_HomeSettings,Home 畫面 settings,Home setting,1
MovieCollection_EmptyMovie,No movies available.,There is no video,1
MovieCollection_EmptySpPhoto,No SP photos available.,There is no SP photo,1
MovieCollection_DetailTitle,Details,Video details,1
MovieCollection_DetailHomeSettings,Set as Home Screen background,Set為home background,1
MovieCollection_DetailHomeSettingsMessage,"""ome 畫面 background movies"" must be enabled於options menu first.",Home background videos must be enabled on option 畫面,1
MovieCollection_RefineBandTitle,Group,group,1
MovieCollection_RefineBandOther,Other,Other,1
MovieCollection_RefineMemberTitle,成員,成員,1
MovieCollection_RefineGetCategoryTitle,Category,Obtained category,1
MovieCollection_RefineGetCategoryEvent,Events,event,1
MovieCollection_RefineGetCategoryCard,成員,成員,1
MovieCollection_RefineGetCategoryStory,劇情,劇情,1
MovieCollection_RefineGetCategoryEtc,Other,others,1
LiveResult_FriendApplyButton,Friend Request,Friend Request,1
LiveResult_FriendStatusRequest,Friend request sent.,Friend application,1
LiveResult_FriendStatusFriend,Friend added.,Friends registered,1
LiveResult_ScoreDetailButton,分數 details,分數 breakdown,1
LiveResult_ScoreDetailTitle,分數 details,分數 breakdown,1
LiveResult_SessionSelectButton,選擇演唱會,選擇演唱會,1
LiveResult_HomeButton,Home,home,1
LiveResult_MusicSelectButton,歌曲選擇,歌曲選擇,1
LiveResult_RestartButton,Do another 演唱會<br>與 this 歌曲,演唱會 starts與same 歌曲 再次,1
LiveResult_GuestSelectButton,使用這首歌曲<br>進行演唱會,使用這首歌曲<br>進行演唱會,1
LiveResult_RecommendLiveTitle,推薦為you,推薦為you,1
LiveResult_BackMusicSelectTitle,選擇其他歌曲,選擇其他歌曲,1
LiveResult_BackMusicSelectButton,返回歌曲選擇,返回歌曲選擇,1
LiveResult_RestartDialogTitle,Restart?,Restart confirmation,1
LiveResult_RestartDialog_EventPtRewardGotAll,All event pt achievement 獎勵s acquired.,All event PT achievement 獎勵s have been 獲得,1
LiveResult_RestartDialog_EventPtRewardTitle,Event Achievement 獎勵,Event achievement 獎勵,1
LiveResult_RestartDialog_EventScoreRank,Event 分數 排行榜,Event 分數 排行榜,1
LiveResult_RestartDialog_EventTotalPtRank,Total event pts 排行榜,Cumulative event PT 排行榜,1
LiveResult_LiveClear,LIVE SHOW,演唱會 完成 !!,1
LiveResult_LiveClear2,CLEAR!,演唱會 clear !!,1
LiveResult_TapScreen,Tap至continue,Please touch 畫面,1
LiveResult_Score,SCORE,分數,1
LiveResult_Combo,COMBO,Combo,1
LiveResult_HighScore,HIGH SCORE,High 分數,1
LiveResult_NewReacord,NEW RECORD!,New Reacord !!,1
LiveResult_PerfectCount,PERFECTS,Number的Perfect,1
LiveResult_Perfect,PERFECT,Perfect,1
LiveResult_Great,GREAT,Great,1
LiveResult_Good,GOOD,Good,1
LiveResult_Bad,BAD,BAD,1
LiveResult_Miss,MISS,Miss,1
LiveResult_Normal,普通,usually,1
LiveResult_SyncTap,Double notes,Simultaneous pressing,1
LiveResult_LongTap,Holds,Long press,1
LiveResult_Swing,Swings,swing,1
LiveResult_GetExp,EXP gained,Acquired EXP,1
LiveResult_NextRank,To next Rank,To next Rank,1
LiveResult_GetGold,G gained,Acquired G,1
LiveResult_GetFriendPoint,Bond pts gained,Acquired Kizuna,1
LiveResult_GetFriendPointWindow,Bond details,Kizuna details,1
LiveResult_TotalScore,Total 分數,Total 分數,1
GuestSelect_Title,選擇嘉賓,選擇嘉賓,1
BandEnrich_ItemEmpty,曜 have no group powerup 道具.,I do not have group enhanced 道具,1
BandEnrich_All,TOTAL,Comprehensive,1
BandEnrich_X,μ's,μ's,1
BandEnrich_L,Aqours,Aqours,1
BandEnrich_G,虹咲,Rainbowzaki,1
GemShort_NeedChargeGemLabel,付費愛心寶石 needed,Required 付費 rabika,1
GemShort_HaveChargeGemLabel,付費愛心寶石 held,Palace Loveka,1
GemShort_NeedGemLabel,愛心寶石 needed,Required Loveka,1
GemShort_HaveGemLabel,愛心寶石 held,Possessed Loveka,1
CollectionChara_Profile,Profile,profile,1
CollectionChara_CardList,Card 清單,Card 清單,1
StorySort_TitleBand,Group,group,1
StorySort_TitleStory,劇情,劇情,1
StorySort_StoryRead,Read,Already read,1
StorySort_StoryUnread,Unread,Unread,1
StoryList_EmptyText,No stories available.,There is no 劇情 that can be viewed,1
MemberList_EmptyText,No 成員 found.,There is no target 成員,1
CollectionReleaseConfirm_DialogTitle,確認 Unlock Collection,Collection release confirmation,1
CollectionReleaseConfirm_Conditions,Unlock progress: Idolized {0}/{1},Liberation Conditions: Needless number {0}/{1},1
CollectionReleaseConfirm_Reward,Unlock 獎勵,Release 獎勵,1
CollectionReleaseReward_DialogTitle,Collection Unlocked,Collection release,1
CollectionReleaseReward_SpPhotoReleaseMessage,SP photo(s) unlocked!<br>曜 can view photos any time來自either 成員 details 或 SP photo album.,SP photo has been released<br>SP photos can be checked來自成員 details 或 SP photo collection.,1
CollectionReleaseReward_MovieReleaseMessage,"Movie ""{0}"" unlocked!<br>曜 can view it any time來自either 成員 details 或 movie collection.",video '{0}' has been released<br>曜 can check video來自成員 details 或 movie collection.,1
CollectionReleaseReward_GetReward,Received {0} as 獎勵為unlocking content!,I received {0} as release 獎勵,1
CollectionReleaseReward_CardInfoButton,成員 Details,To details的成員,1
CollectionReleaseReward_CollectionButton,Collection details,To collection details,1
GachaLotteryExchangeItemConfirm_Title,招募 Points Conversion,Solicary point conversion,1
GachaLotteryExchangeItemConfirm_Info,Expired 招募 Points 轉換至技能筆記 (M).,expired 'solicitation point' has been 轉換至'技能書 (middle)',1
Migration_TopTitle,Data Transfer & Link Accounts,Data transfer / account cooperation,1
Migration_SnsLink,Link Accounts,Account cooperation,1
Migration_EnableSnsLink,*Accounts that can be linked,* Cooperable account,1
Migration_EnableSnsLink_iOS,Apple,Apple,1
Migration_EnableSnsLink_Android,Google,Google,1
Migration_SelectSnsLink,選擇 account至link.,Please 選擇 collaborative account,1
Migration_Twitter,Link至Twitter,Cooperation on Twitter,1
Migration_Apple,Sign於與 Apple,Sign於與 Apple,1
Migration_Google,Sign於與 Google,Sign於與 Google,1
Migration_SignIn,Not Set,Unanimed,1
Migration_SignOut,Linking complete.,Coordinated,1
Migration_CompleteSnsLink,Account linked.,Account cooperation completed,1
Migration_CompleteSnsSignOut,Account unlinked.,Unraveled account cooperation,1
Migration_SnsLinkMessage,Data linking complete.<br>On 你的new device，download app<br>與 navigate至Menu -> Data Transfer<br>至 link 你的account至new device.,Data linkage has been completed。<br>After downloading application至terminal的takeover destination，please cooperate與[MENU]> [Data transfer] on 標題畫面.,1
Migration_SignOutMessage,Data linking has been terminated.,Data cooperation has been canceled,1
Migration_TakeOverButton,Data Transfer,Takeover,1
RewardDetailDialog_CanBeAcquired,Obtainable,Acquired number,1
RewardDetailDialog_Acquired,No。Received,Number的acquisitions,1
RewardDetailDialog_Possession,Hold,number的possession,1
MusicSelect_NoData,找不到符合條件的歌曲。,找不到符合條件的歌曲。,1
MusicSelect_NoDataAndResetFilter,找不到歌曲，將重設篩選條件。,找不到歌曲，將重設篩選條件。,1
MusicSelect_FilterAttribute,屬性,屬性,1
MusicSelect_FilterAttributeSmile,Smile,Smile,1
MusicSelect_FilterAttributePure,Pure,Pure,1
MusicSelect_FilterAttributeCool,Cool,Cool,1
MusicSelect_FilterSelect,篩選,篩選,1
MusicSelect_FilterGroup,團體／歌曲,團體／歌曲,1
MusicSelect_FilterNotClear,未通關,未通關,1
MusicSelect_FilterScoreS,未達成 S Rank 分數,未達成 S Rank 分數,1
MusicSelect_FilterComboS,未達成 S Rank 連擊,未達成 S Rank 連擊,1
MusicSelect_FilterClearS,未達成 S Rank 通關,未達成 S Rank 通關,1
MusicSelect_FilterCampaign1,活動,活動,1
MusicSelect_FilterCampaign2,對象,對象,1
MusicSelect_FilterUndo,全部取消,全部取消,1
MusicSelect_ButtonApply,套用,套用,1
MusicSelect_RehearsalButton,彩排,彩排,1
MusicSelect_ResetFilterToSelectData,已重設篩選條件，以便選擇指定歌曲。,已重設篩選條件，以便選擇指定歌曲。,1
MusicSelect_LiveButton,演唱會,演唱會,1
MusicSelect_NoDifficulty,這首歌曲沒有 MASTER 難度。請選擇其他歌曲。,這首歌曲沒有 MASTER 難度。請選擇其他歌曲。,1
HomePreset_ClearPresetButton,Revert custom Home Screen settings至defaults?,Would you like至return preset {0}至unset state?,1
PresentBox_Attention,"*曜 can store up至100,000 道具。Once limit is reached， oldest presents will be deleted至make room為new ones。禮物s will be 自動 deleted if not accepted within timeframe they are available。曜 can accept up至100 道具 at time.","* Up至100,000 cases can be stored。If you exceed upper limit，it will be deleted來自old gift。In addition，gifts that expire are 自動 deleted。曜 can 獲得 up至100 at time.",1
PresentBox_Filter,篩選,Narrow down,1
PresentBox_Filter_Title,篩選,Narrow down,1
PresentBox_Filter_Button_AllSelect,選擇 All,選擇 all,1
PresentBox_Filter_Button_AllRelease,完成 all,All cancellation,1
PresentBox_Filter_Type_Title,禮物 Type,禮物 type,1
PresentBox_Filter_Type_Member,成員,成員,1
PresentBox_Filter_Type_Gem,愛心寶石,Labka,1
PresentBox_Filter_Type_Gold,Gold,Gold,1
PresentBox_Filter_Type_Ticket,招募券,Solicitation ticket,1
PresentBox_Filter_Type_Recovery,LP restoration 道具,LP recovery 道具,1
PresentBox_Filter_Type_Other,Other,others,1
PresentBox_Filter_ExpireTime_Title,Limited Time,Deadline,1
PresentBox_Filter_ExpireTime_Limit,Has Time Limit,There is deadline,1
PresentBox_Filter_ExpireTime_NoLimit,No Time Limit,No deadline,1
HomePreset_Set_Label,Set {0},Set {0},1
HomePreset_Multiple_Set_Label,Multiple sets,Multiple sets,1
PresentBox_History_Attention,*曜 can store up至30 道具。Once limit is reached， oldest 道具 will be deleted。Your hi劇情的claimed 道具 is also cleared 自動 every 30 days.,* Up至30 cases can be stored。If upper limit is exceeded，it will be deleted來自old hi劇情。In addition， reception hi劇情 will be 自動 deleted 30 days after hi劇情 顯示.,1
BeginnerMission_BingoLine,Line {0},{0} -line,1
Mission_Filter,篩選,Narrow down,1
Mission_Filter_Title,篩選,Narrow down,1
Mission_Filter_Button_AllSelect,選擇 All,選擇 all,1
Mission_Filter_Button_AllRelease,完成 all,All cancellation,1
Mission_Filter_Content_Title_Reward,獎勵,獎勵,1
Mission_Filter_Reward_Member,成員,成員,1
Mission_Filter_Reward_Gem,愛心寶石,Labka,1
Mission_Filter_Reward_Gold,Gold,gold,1
Mission_Filter_Reward_Ticket,招募券,Solicitation ticket,1
Mission_Filter_Reward_Recovery,LP restoration 道具,LP recovery 道具,1
Mission_Filter_Reward_Exp,練習 道具,練習 道具,1
Mission_Filter_Reward_SkillExp,Skill 練習 道具,Skill 練習 道具,1
Mission_Filter_Reward_Evolve,Idolize 道具,Awakening 道具,1
Mission_Filter_Reward_Title,稱號,稱號,1
Mission_Filter_Reward_Other,Other,others,1
Mission_Achievement,Achievement 等級,等級的achievement,1
HomePreset_Edit_Dialog_Text,Save these custom home 畫面 settings?,Do you want至save changed home 畫面 custom?,1
GachaTop_Invitation_Bonus_Detail,招募 Points details,Invitation bonus details,1
GachaTop_Invitation_Bonus,<size=29>招募<br><size=23>Points,<size=29>Invitation<br><size=23>bonus,1
Adv_Log_NameSuffix_Telop,[Captions],[telop],1
EventTop_Button_Tips_Rule,Help,how至play,1
EventTop_Button_Tips_Bonus,Bonus,Bonus details,1
EventTop_Button_Reward,獎勵 Details,獎勵 details,1
EventTop_Button_Story,Event<br>劇情,Event<br>劇情,1
EventTop_Button_Ranking,排行榜 Details,To 排行榜 details,1
EventTop_Button_Exchange,道具 Exchange,Exchange,1
EventTop_Button_Favorite,確認 (Temp),確認 (provisional),1
EventTop_Button_ToEvent,Event 歌曲,Event 歌曲,1
EventTop_Button_ToGeneral,Standard 歌曲,普通 歌曲,1
EventTop_Favorite_Ranking,Best Girl,Ichi recommended 成員,1
EventTop_Point_Total,Total event pts,Cumulative event PT,1
EventTop_Point_Next_Story,Until next 劇情,Until next 劇情,1
EventTop_Term_Title,<size=20>Available until</size> {0},<Size = 20> until holding 期間 </size> {0} <size = 20> </size>,1
EventTop_Point,{0} pts,{0} pt,1
EventTop_Rank,Rank {0},{0} position,1
Tutorial_Group_Muse,- 學園偶像 group來自音乃木坂學院 that performs primarily於Akihabara，Tokyo.<br>- origin的their group's name comes來自nine Muses，goddesses的musical inspiration.<br>- Their ultimate goal is至win Love 演唱會！tournament.,未翻訳,1
Tutorial_Group_Aqours,- 學園偶像 group來自浦之星女學院 that performs primarily於Numazu，Shizuoka.<br>- They formed their group至promote與support their school.<br>- Their ultimate goal is至win Love 演唱會！tournament.,未翻訳,1
Tutorial_Group_Nijigaku,- 學園偶像 group來自虹咲 High School that performs primarily於Odaiba，Tokyo.<br>- Each 成員 capitalizes on her own unique strengths與performs as solo 學園偶像.<br>- Rather than aiming至win Love 演唱會!，each girl seeks至become number one 學園偶像.,未翻訳,1
Tutorial_Group_Liella,- 學園偶像 group來自結丘女子高等學校 that performs primarily於Harajuku，Tokyo.<br>- Yuigaoka is new school，與 their 學園偶像 club was founded same year school opened.<br>- This is group Love 演唱會！competitors shouldn't look past.,未翻訳,1
Tutorial_Group_SelectButton,選擇團體,選擇團體,1
Tutorial_Member_SelectButton,選擇成員,選擇成員,1
Tutorial_Recommend_Lesson,等級 up 你的成員與練習s!,等級 up於練習s!,1
Tutorial_Recommend_Gacha,Go 招募 道具至get enhancement 道具!,Get training 道具透過soliciting 道具!,1
Tutorial_Recommend_Live,It's time！Go put on 演唱會!,Let's live first!,1
EventRanking_Tab_MySelf,My Rank,My 排行榜,1
EventRanking_Tab_Rank,Rank {0},{0} position,1
EventRanking_Tab_TotalPoint,Event pt 排行榜,Event PT 排行榜,1
EventRanking_Tab_Score,Event 歌曲 分數 Rank,Event 歌曲 分數 排行榜,1
EventRanking_Tab_Favorite,Best Girl 排行榜,Ichi pushing 排行榜,1
EventBonus_Tab_Point,Event pts Bonus,Event PT bonus,1
EventBonus_Tab_Item,Miracle Star Bonus,Miracle Star acquisition bonus,1
EventBonus_MultiTab_Score,分數 bonus,分數 bonus,223062001
EventBonus_MultiTab_Item,Login 道具 Bonus,Login 道具 acquisition bonus,223062001
EventBonus_Button_Disclaimer,Disclaimer,Disclaimer,1
EventBonus_Point_Value,+{0}%,+{0}%,1
EventBonus_Item_Value,+{0},+{0},1
EventBonus_Empty_List,None,does not exist,1
EventTop_Button_ToGeneral_Msg,Get Miracle Stars!,Get miracle star!,1
EventTop_Button_Favorite_Ranking,Best Girl 排行榜,Ichi pushing 排行榜,1
EventTop_Button_Mission,Goals,assignment,1
EventTop_Point_Next_Reward,To next 獎勵:,To next 獎勵,1
EventTop_Point_Ranking,Event pt 排行榜,Event PT 排行榜,1
EventBonus_Title,Bonus Details,Bonus details,1
EventRanking_Ranking_Not_Exists,No 排行榜 data found.,There is no 排行榜,1
GemShop_Footer_Special_Commercial_Code,Specified Commercial Transactions Act/<br>Payment Services Act,Special Commercial Code/<BR> Financial Payment Law,1
GemShop_Footer_Precautions_Regarding_Use,Warnings與cautions<br>regarding usage,使用<br>Notes,1
EventRanking_Unaggregated,排行榜 data<br>is still being calculated.,排行榜 data<br>Not yet tied,1
EventReward_EmotionalMemberUnselected,曜 can't view this until you 選擇 best girl.,I can't 顯示 it because I haven't 選擇ed 成員,1
EventReward_RequiredPoint,Points required,Necessary PT,1
LpBoost_LP_Count,Current LP,LP number的people,1
LpBoost_LP_Default_Amount,Base LP cost,Basic LP consumption,1
LpBoost_LP_Discount,LP discount!,LP discount!,1
LpBoost_Min,Min,Min,1
LpBoost_EventPt,Event pts,Event PT,1
LpBoost_Get,獲得,Acquisition,1
LpBoost_GetReward,獎勵 獲得,Acquisition 獎勵,1
LpBoost_UseLpMessage,數量的獎勵s received，as well as 總計 數量 obtainable，will change based on how much LP you consume.,Depending on 數量的consumption LP， 數量的獎勵s與獎勵 that can be 獲得 will change.,1
LpBoost_UseLpSetting,LP Consumption Settings,Consumption LP settings,1
LpBoost_Count,Hold,number的possession,1
LpBoost_UseCount,LP cost,Consumption,1
LpBoost_Default,Default,Basics,1
LpBoost_ValueColor,<color=#F93981><size=40>{0}</color></size>,<color =#f93981> <size = 40> {0} </color> </size>,1
LpBoost_GetRewardMessage,will change 數量的obtainable 獎勵s.,數量的獎勵s will change 依據,1
LpBoost_Use,使用,consumption,1
LpBoost_UseLp,LP cost,Consumption LP,1
LpBoost_Setting,Set,setting,1
LpBoost_UseLPMessageShort,Total 數量的獎勵s 獲得 changes based on how much LP is spent.,數量的acquisition 獎勵 changes depending on 數量的consumption LP,1
Skip_Message,*Repeated skips will grant clear 獎勵s為each skip all at1次.<br>*跳過ping will use 你的current high 分數 as 演唱會 results 分數.,* 完成 獎勵s為number的continuous skips can be 獲得 together<br>* When skipping， high 分數 is referenced as live result 分數.,1
Skip_Ticket_Count,跳過 票券 held,Number的skip tickets,1
Skip_Ticket_UseCount,Set number的跳過 票券至use.,Set number的skip,1
Skip_Confirm,跳過?,跳過 confirmation,1
Skip_Lock_Message,完成 選擇ed 難度 等級至unlock skipping.,完成ing 選擇ed 難度 will release skip function,1
Skip_Not_Enough_Ticket,No 跳過 票券.,There is no skip ticket,1
LoginBouns_RewardAmountBonus,(+{0}),(+{0}),1
EventTop_Button_ToGeneral_2,演唱會,To live,1
EventTop_Button_ToGeneral_2_Msg,曜 gained event pts!,Get event PT!,1
EventTipsDialog_Tips_Title,Events Tutorial,How至play event,1
EventTop_Aggregate,Calculating 排行榜s...,Under 排行榜,1
EventTop_EventClose,This event has ended.,event is over,1
BeginnerMission_Bingo,BINGO,Bingo,1
TakeOver_DialogTitle,Link Play Data,Play data cooperation,1
TakeOver_DialogUserId,Love 演唱會！學園偶像 Festival 使用r ID,lovelive！School idol festival user ID,1
TakeOver_DialogPassword,Data link password,Play data linkage password,1
TakeOver_DialogPasswordSample,Enter password,input,1
TakeOver_DialogAccept,Link Play Data,Play data cooperation,1
TakeOver_DialogDescription,"By entering 你的Love 演唱會！學園偶像 Festival user ID與password,<br>你可以browse 你的Love 演唱會！學園偶像 Festival album!",lovelive！By entering 學園偶像 festival user ID與play data linked password<br>lovelive！曜 can browse 學園偶像 festival album,1
TakeOver_DialogAttension,*曜 must set up data linking於Love 演唱會！學園偶像 Festival於order至view 你的albums.<br>*Please be aware that linking player data與receiving related bonuses can only be done1次.,※lovelive！If you do not set play data linkage at 學園偶像 festival，you cannot view it<br>* Please note that play data linkage與play data linkage benefits can only be received1次.,1
TakeOver_DialogUserError,Please enter 你的Love 演唱會！學園偶像 Festival user ID.,lovelive！Please enter user ID的學園偶像 festival,1
TakeOver_DialogPasswaordError,Please enter 你的data link password.,Enter play data linked password,1
TakeOver_DialogDone,Player data has been linked！Memory album is now available.<br>Data link bonuses can be 獲得來自禮物箱.,Play data linkage is completed與'回憶 album' can be viewed.<br>Please 獲得 play data linkage benefits來自present,1
BeginnerMission_BingoPlayableBalloonTips,Available after clearing {0} BINGO challenges.,Bingo {0} 完成ing it can be challenged,1
SubMenu_BgmOn,BGM ON,BGM/ON,1
SubMenu_BgmOff,BGM OFF,BGM/OFF,1
Mission_ChallengeButton_Chat,Chat,To chat,1
Mission_ChallengeButton_Home,Home,home,1
Common_Remain,下一步:,After,1
Mission_Attention_Daily,每日 goals change every day at midnight.,每日 issues are updated at 0:00 every day,1
Mission_Attention_ExpireTime,Goals available until {0}.,validity 期間 is up至{0},1
Mission_Attention_Subscription,*Miracle Pass goal progress is counted beginning on day following purchase.,* Achieving assignment的Miracle path will be counted after joining.,1
Mission_HeaderTabTotal,Event General,Total event,1
Mission_HeaderTabDaily,每日,每日,1
HomePreset_DropDownItem_Obtain,Order 獲得,Obtaining procedure,1
HomePreset_DropDownItem_Rare,Rarity,Rarity,1
HomePreset_DropDownItem_Anime,Animation,With anime,1
HomePreset_DropDownItem_Favorite,Favorite,favorite,1
Event_CategoryName_1,Miracle Collection,Miracle collection,1
Event_CategoryName_2,免費 Tour,Pretend ~ Tour ~,1
Event_CategoryName_3,Teamup 演唱會,Kyoroku 演唱會,1
Event_CategoryName_4,Star Event,Star event,1
Event_Favorite_Button_Home,Home,至 return home,1
Event_Favorite_Button_Decide,Continue,decide,1
Event_Favorite_Title,Pick 成員至Be Your Best Girl!,Choose 成員!,1
Event_Favorite_Tips,About Best Girls,What are 成員?,1
Event_Favorite_Confirm_Title,確認,confirmation,1
Event_Favorite_Confirm_Desc,選擇 {0}<br>as 你的best girl?<br><br><color=#C70F01>*Once confirmed，你的choice will be locked until event ends.</color>,Ichi -cho 成員<br>Do you decide至{0}?<br><br><color =#c70f01> * After decision，it cannot be changed until end的event </color>,1
EventBonus_PointBonus_Desc,Activate event pt bonus透過forming unit與選擇ed 成員!<br>Earn extra event pts與each 演唱會 cleared!,Event PT bonus is effective透過organizing 選擇ion 成員!<br>Event PT that can be 獲得 當 clearing live is up!,1
EventBonus_PointBonus_Attention,* event pt bonus will be based on 總計 number的specified 成員於你的unit.,* 總計 value的all 選擇ed 成員於formation的event PT bonus is applied.,1
EventBonus_ItemBonus_Desc,If any的指定 成員 are於你的成員 清單，you'll obtain extra Miracle Stars與你的登入 bonus!,If there is 選擇ed 成員 on 清單， number的miracle stars that can be 獲得與登入 bonus is improved!,1
EventBonus_ItemBonus_Attention,* Miracle Star bonus will be based on 總計 number的specified 成員 on 你的成員 清單.<br>* bonus only applies on days where you 獲得 Miracle Stars與你的登入 bonus.,* 總計 value的all 選擇ed 成員於成員 清單 is applied為Miracle Star acquisition bonus.<br>* Miracle Star acquisition bonuses are applied only on day 當 Miracle Star is set與登入 bonus.,1
EventBonus_ScoreBonus_Desc,Activate 分數 bonus透過forming unit與specially-選擇ed 成員!<br>Increase 你的分數與each 演唱會 cleared!,分數 bonus is effective透過organizing 選擇ed 成員!<br>分數 that can be 獲得 當 clearing live is up!,1
EventBonus_ScoreBonus_Attention,* Your 分數 bonus is calculated透過totaling values的each specially-選擇ed 成員於你的unit.,* 總計 value的all 選擇ed 成員於formation的分數 bonus is applied.,1
EventBonus_ItemBonusMulti_Desc,If any specially-選擇ed 成員 are於你的成員 清單，you'll obtain extra 道具與你的登入 bonus!,If there is 選擇ed 成員於成員 清單， number的道具 that can be 獲得與登入 bonus is improved!,223062001
EventBonus_ItemBonusBonusMulti_Attention,* 登入 道具 bonus is calculated透過totaling values的each specially-選擇ed 成員於你的成員 清單.<br>* 登入 道具 bonus does not apply至gold.,* 總計 value的all 選擇ed 成員於成員 清單 is applied為登入 道具 acquisition bonus.<br>* Bonuses為登入 道具 are not applied至gold.,223062001
EventBonus_BeforeEvolve,Before Idolizing,Before awakening,1
EventBonus_AfterEvolve,After Idolizing,After awakening,1
EventBonus_HaveCard,Obtained,Already acquired,1
MusicSelect_CanNotFocusMusic,找不到符合目前搜尋條件的歌曲。,找不到符合目前搜尋條件的歌曲。,1
Common_ContinueSpiritShortageShortMessage,曜 don't have enough Miracle Stars.,There is shortage的miracle stars,1
EventReward_Category_EventPoint,Total event pts,Cumulative event PT,1
EventReward_Category_EventScore,分數,分數,1
EventRanking_Category_EventPoint,Total event pts,Cumulative event PT,1
EventRanking_Category_EventScore,分數,分數,1
Common_Consumption,使用,consumption,1
Common_Setting,設定,設定,1
PresentBox_ReceivableItemCount,{0}/<size=-10>{1} 道具</size>,{0}/<size = -10> {1} case </size>,1
HomePreset_Edit_EmptyPresetText,Custom home 畫面 settings not configured.,Home 畫面 custom is not set,1
Header_Lp_TextTag,{0}/<size=25>{1},{0}/<size = 25> {1},1
Adv_Button_Skip,跳過,skip,1
Adv_Button_Auto,Auto,Auto,1
Adv_Button_Fast,FF,Fast -feeding,1
Adv_Button_Log,Log,log,1
Adv_Button_Deactive,Hide,Hidden,1
Adv_Button_MovieSkip,跳過,skip,1
Adv_Button_MoviePlay,Play,reproduction,1
