_id,_name,_category,_detailText,_priority,_spriteName,_masterReleaseLabelId
4001475,Awashima Isle HAPPY NEW YEAR!香音 TOP 1,4,Awashima Isle HAPPY NEW YEAR!香音 TOP 1,1475,title_e_0133_04001_0001,223123105
4001476,Awashima Isle HAPPY NEW YEAR!可可 TOP 1,4,Awashima Isle HAPPY NEW YEAR!可可 TOP 1,1476,title_e_0133_04002_0001,223123105
4001477,Awashima Isle HAPPY NEW YEAR!千砂都 TOP 1,4,Awashima Isle HAPPY NEW YEAR!千砂都 TOP 1,1477,title_e_0133_04003_0001,223123105
4001478,Awashima Isle HAPPY NEW YEAR!堇 TOP 1,4,Awashima Isle HAPPY NEW YEAR!堇 TOP 1,1478,title_e_0133_04004_0001,223123105
4001479,Awashima Isle HAPPY NEW YEAR!戀 TOP 1,4,Awashima Isle HAPPY NEW YEAR!戀 TOP 1,1479,title_e_0133_04005_0001,223123105
4001480,Awashima Isle HAPPY NEW YEAR!希奈子 TOP 1,4,Awashima Isle HAPPY NEW YEAR!希奈子 TOP 1,1480,title_e_0133_04006_0001,223123105
4001481,Awashima Isle HAPPY NEW YEAR!芽衣 TOP 1,4,Awashima Isle HAPPY NEW YEAR!芽衣 TOP 1,1481,title_e_0133_04007_0001,223123105
4001482,Awashima Isle HAPPY NEW YEAR!四季 TOP 1,4,Awashima Isle HAPPY NEW YEAR!四季 TOP 1,1482,title_e_0133_04008_0001,223123105
4001483,Awashima Isle HAPPY NEW YEAR!夏美 TOP 1,4,Awashima Isle HAPPY NEW YEAR!夏美 TOP 1,1483,title_e_0133_04009_0001,223123105
4001484,Awashima Isle HAPPY NEW YEAR!瑪格麗特e TOP 1,4,Awashima Isle HAPPY NEW YEAR!瑪格麗特e TOP 1,1484,title_e_0133_04010_0001,223123105
4001485,Awashima Isle HAPPY NEW YEAR!冬毬 TOP 1,4,Awashima Isle HAPPY NEW YEAR!冬毬 TOP 1,1485,title_e_0133_04011_0001,223123105
4001486,Awashima Isle HAPPY NEW YEAR!穗乃果 TOP 2,4,Awashima Isle HAPPY NEW YEAR!穗乃果 TOP 2,1486,title_e_0133_01001_0002,223123105
4001487,Awashima Isle HAPPY NEW YEAR!繪里 TOP 2,4,Awashima Isle HAPPY NEW YEAR!繪里 TOP 2,1487,title_e_0133_01002_0002,223123105
4001488,Awashima Isle HAPPY NEW YEAR!小鳥 TOP 2,4,Awashima Isle HAPPY NEW YEAR!小鳥 TOP 2,1488,title_e_0133_01003_0002,223123105
4001489,Awashima Isle HAPPY NEW YEAR!海未 TOP 2,4,Awashima Isle HAPPY NEW YEAR!海未 TOP 2,1489,title_e_0133_01004_0002,223123105
4001490,Awashima Isle HAPPY NEW YEAR!凜 TOP 2,4,Awashima Isle HAPPY NEW YEAR!凜 TOP 2,1490,title_e_0133_01005_0002,223123105
4001491,Awashima Isle HAPPY NEW YEAR!真姬 TOP 2,4,Awashima Isle HAPPY NEW YEAR!真姬 TOP 2,1491,title_e_0133_01006_0002,223123105
4001492,Awashima Isle HAPPY NEW YEAR!希 TOP 2,4,Awashima Isle HAPPY NEW YEAR!希 TOP 2,1492,title_e_0133_01007_0002,223123105
4001493,Awashima Isle HAPPY NEW YEAR!花陽 TOP 2,4,Awashima Isle HAPPY NEW YEAR!花陽 TOP 2,1493,title_e_0133_01008_0002,223123105
4001494,Awashima Isle HAPPY NEW YEAR!妮可 TOP 2,4,Awashima Isle HAPPY NEW YEAR!妮可 TOP 2,1494,title_e_0133_01009_0002,223123105
4001495,Awashima Isle HAPPY NEW YEAR!千歌 TOP 2,4,Awashima Isle HAPPY NEW YEAR!千歌 TOP 2,1495,title_e_0133_02001_0002,223123105
4001496,Awashima Isle HAPPY NEW YEAR!梨子 TOP 2,4,Awashima Isle HAPPY NEW YEAR!梨子 TOP 2,1496,title_e_0133_02002_0002,223123105
4001497,Awashima Isle HAPPY NEW YEAR!果南 TOP 2,4,Awashima Isle HAPPY NEW YEAR!果南 TOP 2,1497,title_e_0133_02003_0002,223123105
4001498,Awashima Isle HAPPY NEW YEAR!黛雅 TOP 2,4,Awashima Isle HAPPY NEW YEAR!黛雅 TOP 2,1498,title_e_0133_02004_0002,223123105
4001499,Awashima Isle HAPPY NEW YEAR!曜 TOP 2,4,Awashima Isle HAPPY NEW YEAR!曜 TOP 2,1499,title_e_0133_02005_0002,223123105
4001500,Awashima Isle HAPPY NEW YEAR!善子 TOP 2,4,Awashima Isle HAPPY NEW YEAR!善子 TOP 2,1500,title_e_0133_02006_0002,223123105
4001501,Awashima Isle HAPPY NEW YEAR!花丸 TOP 2,4,Awashima Isle HAPPY NEW YEAR!花丸 TOP 2,1501,title_e_0133_02007_0002,223123105
4001502,Awashima Isle HAPPY NEW YEAR!鞠莉 TOP 2,4,Awashima Isle HAPPY NEW YEAR!鞠莉 TOP 2,1502,title_e_0133_02008_0002,223123105
4001503,Awashima Isle HAPPY NEW YEAR!露比 TOP 2,4,Awashima Isle HAPPY NEW YEAR!露比 TOP 2,1503,title_e_0133_02009_0002,223123105
4001504,Awashima Isle HAPPY NEW YEAR!步夢 TOP 2,4,Awashima Isle HAPPY NEW YEAR!步夢 TOP 2,1504,title_e_0133_03001_0002,223123105
4001505,Awashima Isle HAPPY NEW YEAR!霞 TOP 2,4,Awashima Isle HAPPY NEW YEAR!霞 TOP 2,1505,title_e_0133_03002_0002,223123105
4001506,Awashima Isle HAPPY NEW YEAR!雫 TOP 2,4,Awashima Isle HAPPY NEW YEAR!雫 TOP 2,1506,title_e_0133_03003_0002,223123105
4001507,Awashima Isle HAPPY NEW YEAR!果林 TOP 2,4,Awashima Isle HAPPY NEW YEAR!果林 TOP 2,1507,title_e_0133_03004_0002,223123105
4001508,Awashima Isle HAPPY NEW YEAR!愛 TOP 2,4,Awashima Isle HAPPY NEW YEAR!愛 TOP 2,1508,title_e_0133_03005_0002,223123105
4001509,Awashima Isle HAPPY NEW YEAR!彼方 TOP 2,4,Awashima Isle HAPPY NEW YEAR!彼方 TOP 2,1509,title_e_0133_03006_0002,223123105
4001510,Awashima Isle HAPPY NEW YEAR!雪菜 TOP 2,4,Awashima Isle HAPPY NEW YEAR!雪菜 TOP 2,1510,title_e_0133_03007_0002,223123105
4001511,Awashima Isle HAPPY NEW YEAR!艾瑪 TOP 2,4,Awashima Isle HAPPY NEW YEAR!艾瑪 TOP 2,1511,title_e_0133_03008_0002,223123105
4001512,Awashima Isle HAPPY NEW YEAR!璃奈 TOP 2,4,Awashima Isle HAPPY NEW YEAR!璃奈 TOP 2,1512,title_e_0133_03009_0002,223123105
4001513,Awashima Isle HAPPY NEW YEAR!栞子 TOP 2,4,Awashima Isle HAPPY NEW YEAR!栞子 TOP 2,1513,title_e_0133_03010_0002,223123105
4001514,Awashima Isle HAPPY NEW YEAR!米雅 TOP 2,4,Awashima Isle HAPPY NEW YEAR!米雅 TOP 2,1514,title_e_0133_03011_0002,223123105
4001515,Awashima Isle HAPPY NEW YEAR!嵐珠 TOP 2,4,Awashima Isle HAPPY NEW YEAR!嵐珠 TOP 2,1515,title_e_0133_03012_0002,223123105
4001516,Awashima Isle HAPPY NEW YEAR!香音 TOP 2,4,Awashima Isle HAPPY NEW YEAR!香音 TOP 2,1516,title_e_0133_04001_0002,223123105
4001517,Awashima Isle HAPPY NEW YEAR!可可 TOP 2,4,Awashima Isle HAPPY NEW YEAR!可可 TOP 2,1517,title_e_0133_04002_0002,223123105
4001518,Awashima Isle HAPPY NEW YEAR!千砂都 TOP 2,4,Awashima Isle HAPPY NEW YEAR!千砂都 TOP 2,1518,title_e_0133_04003_0002,223123105
4001519,Awashima Isle HAPPY NEW YEAR!堇 TOP 2,4,Awashima Isle HAPPY NEW YEAR!堇 TOP 2,1519,title_e_0133_04004_0002,223123105
4001520,Awashima Isle HAPPY NEW YEAR!戀 TOP 2,4,Awashima Isle HAPPY NEW YEAR!戀 TOP 2,1520,title_e_0133_04005_0002,223123105
4001521,Awashima Isle HAPPY NEW YEAR!希奈子 TOP 2,4,Awashima Isle HAPPY NEW YEAR!希奈子 TOP 2,1521,title_e_0133_04006_0002,223123105
4001522,Awashima Isle HAPPY NEW YEAR!芽衣 TOP 2,4,Awashima Isle HAPPY NEW YEAR!芽衣 TOP 2,1522,title_e_0133_04007_0002,223123105
4001523,Awashima Isle HAPPY NEW YEAR!四季 TOP 2,4,Awashima Isle HAPPY NEW YEAR!四季 TOP 2,1523,title_e_0133_04008_0002,223123105
4001524,Awashima Isle HAPPY NEW YEAR!夏美 TOP 2,4,Awashima Isle HAPPY NEW YEAR!夏美 TOP 2,1524,title_e_0133_04009_0002,223123105
4001525,Awashima Isle HAPPY NEW YEAR!瑪格麗特e TOP 2,4,Awashima Isle HAPPY NEW YEAR!瑪格麗特e TOP 2,1525,title_e_0133_04010_0002,223123105
4001526,Awashima Isle HAPPY NEW YEAR!冬毬 TOP 2,4,Awashima Isle HAPPY NEW YEAR!冬毬 TOP 2,1526,title_e_0133_04011_0002,223123105
4001527,Awashima Isle HAPPY NEW YEAR!穗乃果 TOP 3,4,Awashima Isle HAPPY NEW YEAR!穗乃果 TOP 3,1527,title_e_0133_01001_0003,223123105
4001528,Awashima Isle HAPPY NEW YEAR!繪里 TOP 3,4,Awashima Isle HAPPY NEW YEAR!繪里 TOP 3,1528,title_e_0133_01002_0003,223123105
4001529,Awashima Isle HAPPY NEW YEAR!小鳥 TOP 3,4,Awashima Isle HAPPY NEW YEAR!小鳥 TOP 3,1529,title_e_0133_01003_0003,223123105
4001530,Awashima Isle HAPPY NEW YEAR!海未 TOP 3,4,Awashima Isle HAPPY NEW YEAR!海未 TOP 3,1530,title_e_0133_01004_0003,223123105
4001531,Awashima Isle HAPPY NEW YEAR!凜 TOP 3,4,Awashima Isle HAPPY NEW YEAR!凜 TOP 3,1531,title_e_0133_01005_0003,223123105
4001532,Awashima Isle HAPPY NEW YEAR!真姬 TOP 3,4,Awashima Isle HAPPY NEW YEAR!真姬 TOP 3,1532,title_e_0133_01006_0003,223123105
4001533,Awashima Isle HAPPY NEW YEAR!希 TOP 3,4,Awashima Isle HAPPY NEW YEAR!希 TOP 3,1533,title_e_0133_01007_0003,223123105
4001534,Awashima Isle HAPPY NEW YEAR!花陽 TOP 3,4,Awashima Isle HAPPY NEW YEAR!花陽 TOP 3,1534,title_e_0133_01008_0003,223123105
4001535,Awashima Isle HAPPY NEW YEAR!妮可 TOP 3,4,Awashima Isle HAPPY NEW YEAR!妮可 TOP 3,1535,title_e_0133_01009_0003,223123105
4001536,Awashima Isle HAPPY NEW YEAR!千歌 TOP 3,4,Awashima Isle HAPPY NEW YEAR!千歌 TOP 3,1536,title_e_0133_02001_0003,223123105
4001537,Awashima Isle HAPPY NEW YEAR!梨子 TOP 3,4,Awashima Isle HAPPY NEW YEAR!梨子 TOP 3,1537,title_e_0133_02002_0003,223123105
4001538,Awashima Isle HAPPY NEW YEAR!果南 TOP 3,4,Awashima Isle HAPPY NEW YEAR!果南 TOP 3,1538,title_e_0133_02003_0003,223123105
4001539,Awashima Isle HAPPY NEW YEAR!黛雅 TOP 3,4,Awashima Isle HAPPY NEW YEAR!黛雅 TOP 3,1539,title_e_0133_02004_0003,223123105
4001540,Awashima Isle HAPPY NEW YEAR!曜 TOP 3,4,Awashima Isle HAPPY NEW YEAR!曜 TOP 3,1540,title_e_0133_02005_0003,223123105
4001541,Awashima Isle HAPPY NEW YEAR!善子 TOP 3,4,Awashima Isle HAPPY NEW YEAR!善子 TOP 3,1541,title_e_0133_02006_0003,223123105
4001542,Awashima Isle HAPPY NEW YEAR!花丸 TOP 3,4,Awashima Isle HAPPY NEW YEAR!花丸 TOP 3,1542,title_e_0133_02007_0003,223123105
4001543,Awashima Isle HAPPY NEW YEAR!鞠莉 TOP 3,4,Awashima Isle HAPPY NEW YEAR!鞠莉 TOP 3,1543,title_e_0133_02008_0003,223123105
4001544,Awashima Isle HAPPY NEW YEAR!露比 TOP 3,4,Awashima Isle HAPPY NEW YEAR!露比 TOP 3,1544,title_e_0133_02009_0003,223123105
4001545,Awashima Isle HAPPY NEW YEAR!步夢 TOP 3,4,Awashima Isle HAPPY NEW YEAR!步夢 TOP 3,1545,title_e_0133_03001_0003,223123105
4001546,Awashima Isle HAPPY NEW YEAR!霞 TOP 3,4,Awashima Isle HAPPY NEW YEAR!霞 TOP 3,1546,title_e_0133_03002_0003,223123105
4001547,Awashima Isle HAPPY NEW YEAR!雫 TOP 3,4,Awashima Isle HAPPY NEW YEAR!雫 TOP 3,1547,title_e_0133_03003_0003,223123105
4001548,Awashima Isle HAPPY NEW YEAR!果林 TOP 3,4,Awashima Isle HAPPY NEW YEAR!果林 TOP 3,1548,title_e_0133_03004_0003,223123105
4001549,Awashima Isle HAPPY NEW YEAR!愛 TOP 3,4,Awashima Isle HAPPY NEW YEAR!愛 TOP 3,1549,title_e_0133_03005_0003,223123105
4001550,Awashima Isle HAPPY NEW YEAR!彼方 TOP 3,4,Awashima Isle HAPPY NEW YEAR!彼方 TOP 3,1550,title_e_0133_03006_0003,223123105
4001551,Awashima Isle HAPPY NEW YEAR!雪菜 TOP 3,4,Awashima Isle HAPPY NEW YEAR!雪菜 TOP 3,1551,title_e_0133_03007_0003,223123105
4001552,Awashima Isle HAPPY NEW YEAR!艾瑪 TOP 3,4,Awashima Isle HAPPY NEW YEAR!艾瑪 TOP 3,1552,title_e_0133_03008_0003,223123105
4001553,Awashima Isle HAPPY NEW YEAR!璃奈 TOP 3,4,Awashima Isle HAPPY NEW YEAR!璃奈 TOP 3,1553,title_e_0133_03009_0003,223123105
4001554,Awashima Isle HAPPY NEW YEAR!栞子 TOP 3,4,Awashima Isle HAPPY NEW YEAR!栞子 TOP 3,1554,title_e_0133_03010_0003,223123105
4001555,Awashima Isle HAPPY NEW YEAR!米雅 TOP 3,4,Awashima Isle HAPPY NEW YEAR!米雅 TOP 3,1555,title_e_0133_03011_0003,223123105
4001556,Awashima Isle HAPPY NEW YEAR!嵐珠 TOP 3,4,Awashima Isle HAPPY NEW YEAR!嵐珠 TOP 3,1556,title_e_0133_03012_0003,223123105
4001557,Awashima Isle HAPPY NEW YEAR!香音 TOP 3,4,Awashima Isle HAPPY NEW YEAR!香音 TOP 3,1557,title_e_0133_04001_0003,223123105
4001558,Awashima Isle HAPPY NEW YEAR!可可 TOP 3,4,Awashima Isle HAPPY NEW YEAR!可可 TOP 3,1558,title_e_0133_04002_0003,223123105
4001559,Awashima Isle HAPPY NEW YEAR!千砂都 TOP 3,4,Awashima Isle HAPPY NEW YEAR!千砂都 TOP 3,1559,title_e_0133_04003_0003,223123105
4001560,Awashima Isle HAPPY NEW YEAR!堇 TOP 3,4,Awashima Isle HAPPY NEW YEAR!堇 TOP 3,1560,title_e_0133_04004_0003,223123105
4001561,Awashima Isle HAPPY NEW YEAR!戀 TOP 3,4,Awashima Isle HAPPY NEW YEAR!戀 TOP 3,1561,title_e_0133_04005_0003,223123105
4001562,Awashima Isle HAPPY NEW YEAR!希奈子 TOP 3,4,Awashima Isle HAPPY NEW YEAR!希奈子 TOP 3,1562,title_e_0133_04006_0003,223123105
4001563,Awashima Isle HAPPY NEW YEAR!芽衣 TOP 3,4,Awashima Isle HAPPY NEW YEAR!芽衣 TOP 3,1563,title_e_0133_04007_0003,223123105
4001564,Awashima Isle HAPPY NEW YEAR!四季 TOP 3,4,Awashima Isle HAPPY NEW YEAR!四季 TOP 3,1564,title_e_0133_04008_0003,223123105
4001565,Awashima Isle HAPPY NEW YEAR!夏美 TOP 3,4,Awashima Isle HAPPY NEW YEAR!夏美 TOP 3,1565,title_e_0133_04009_0003,223123105
4001566,Awashima Isle HAPPY NEW YEAR!瑪格麗特e TOP 3,4,Awashima Isle HAPPY NEW YEAR!瑪格麗特e TOP 3,1566,title_e_0133_04010_0003,223123105
4001567,Awashima Isle HAPPY NEW YEAR!冬毬 TOP 3,4,Awashima Isle HAPPY NEW YEAR!冬毬 TOP 3,1567,title_e_0133_04011_0003,223123105
4001568,Awashima Isle HAPPY NEW YEAR!穗乃果 TOP 10,4,Awashima Isle HAPPY NEW YEAR!穗乃果 TOP 10,1568,title_e_0133_01001_0010,223123105
4001569,Awashima Isle HAPPY NEW YEAR!繪里 TOP 10,4,Awashima Isle HAPPY NEW YEAR!繪里 TOP 10,1569,title_e_0133_01002_0010,223123105
4001570,Awashima Isle HAPPY NEW YEAR!小鳥 TOP 10,4,Awashima Isle HAPPY NEW YEAR!小鳥 TOP 10,1570,title_e_0133_01003_0010,223123105
4001571,Awashima Isle HAPPY NEW YEAR!海未 TOP 10,4,Awashima Isle HAPPY NEW YEAR!海未 TOP 10,1571,title_e_0133_01004_0010,223123105
4001572,Awashima Isle HAPPY NEW YEAR!凜 TOP 10,4,Awashima Isle HAPPY NEW YEAR!凜 TOP 10,1572,title_e_0133_01005_0010,223123105
4001573,Awashima Isle HAPPY NEW YEAR!真姬 TOP 10,4,Awashima Isle HAPPY NEW YEAR!真姬 TOP 10,1573,title_e_0133_01006_0010,223123105
4001574,Awashima Isle HAPPY NEW YEAR!希 TOP 10,4,Awashima Isle HAPPY NEW YEAR!希 TOP 10,1574,title_e_0133_01007_0010,223123105
4001575,Awashima Isle HAPPY NEW YEAR!花陽 TOP 10,4,Awashima Isle HAPPY NEW YEAR!花陽 TOP 10,1575,title_e_0133_01008_0010,223123105
4001576,Awashima Isle HAPPY NEW YEAR!妮可 TOP 10,4,Awashima Isle HAPPY NEW YEAR!妮可 TOP 10,1576,title_e_0133_01009_0010,223123105
4001577,Awashima Isle HAPPY NEW YEAR!千歌 TOP 10,4,Awashima Isle HAPPY NEW YEAR!千歌 TOP 10,1577,title_e_0133_02001_0010,223123105
4001578,Awashima Isle HAPPY NEW YEAR!梨子 TOP 10,4,Awashima Isle HAPPY NEW YEAR!梨子 TOP 10,1578,title_e_0133_02002_0010,223123105
4001579,Awashima Isle HAPPY NEW YEAR!果南 TOP 10,4,Awashima Isle HAPPY NEW YEAR!果南 TOP 10,1579,title_e_0133_02003_0010,223123105
4001580,Awashima Isle HAPPY NEW YEAR!黛雅 TOP 10,4,Awashima Isle HAPPY NEW YEAR!黛雅 TOP 10,1580,title_e_0133_02004_0010,223123105
4001581,Awashima Isle HAPPY NEW YEAR!曜 TOP 10,4,Awashima Isle HAPPY NEW YEAR!曜 TOP 10,1581,title_e_0133_02005_0010,223123105
4001582,Awashima Isle HAPPY NEW YEAR!善子 TOP 10,4,Awashima Isle HAPPY NEW YEAR!善子 TOP 10,1582,title_e_0133_02006_0010,223123105
4001583,Awashima Isle HAPPY NEW YEAR!花丸 TOP 10,4,Awashima Isle HAPPY NEW YEAR!花丸 TOP 10,1583,title_e_0133_02007_0010,223123105
4001584,Awashima Isle HAPPY NEW YEAR!鞠莉 TOP 10,4,Awashima Isle HAPPY NEW YEAR!鞠莉 TOP 10,1584,title_e_0133_02008_0010,223123105
4001585,Awashima Isle HAPPY NEW YEAR!露比 TOP 10,4,Awashima Isle HAPPY NEW YEAR!露比 TOP 10,1585,title_e_0133_02009_0010,223123105
4001586,Awashima Isle HAPPY NEW YEAR!步夢 TOP 10,4,Awashima Isle HAPPY NEW YEAR!步夢 TOP 10,1586,title_e_0133_03001_0010,223123105
4001587,Awashima Isle HAPPY NEW YEAR!霞 TOP 10,4,Awashima Isle HAPPY NEW YEAR!霞 TOP 10,1587,title_e_0133_03002_0010,223123105
4001588,Awashima Isle HAPPY NEW YEAR!雫 TOP 10,4,Awashima Isle HAPPY NEW YEAR!雫 TOP 10,1588,title_e_0133_03003_0010,223123105
4001589,Awashima Isle HAPPY NEW YEAR!果林 TOP 10,4,Awashima Isle HAPPY NEW YEAR!果林 TOP 10,1589,title_e_0133_03004_0010,223123105
4001590,Awashima Isle HAPPY NEW YEAR!愛 TOP 10,4,Awashima Isle HAPPY NEW YEAR!愛 TOP 10,1590,title_e_0133_03005_0010,223123105
4001591,Awashima Isle HAPPY NEW YEAR!彼方 TOP 10,4,Awashima Isle HAPPY NEW YEAR!彼方 TOP 10,1591,title_e_0133_03006_0010,223123105
4001592,Awashima Isle HAPPY NEW YEAR!雪菜 TOP 10,4,Awashima Isle HAPPY NEW YEAR!雪菜 TOP 10,1592,title_e_0133_03007_0010,223123105
4001593,Awashima Isle HAPPY NEW YEAR!艾瑪 TOP 10,4,Awashima Isle HAPPY NEW YEAR!艾瑪 TOP 10,1593,title_e_0133_03008_0010,223123105
4001594,Awashima Isle HAPPY NEW YEAR!璃奈 TOP 10,4,Awashima Isle HAPPY NEW YEAR!璃奈 TOP 10,1594,title_e_0133_03009_0010,223123105
4001595,Awashima Isle HAPPY NEW YEAR!栞子 TOP 10,4,Awashima Isle HAPPY NEW YEAR!栞子 TOP 10,1595,title_e_0133_03010_0010,223123105
4001596,Awashima Isle HAPPY NEW YEAR!米雅 TOP 10,4,Awashima Isle HAPPY NEW YEAR!米雅 TOP 10,1596,title_e_0133_03011_0010,223123105
4001597,Awashima Isle HAPPY NEW YEAR!嵐珠 TOP 10,4,Awashima Isle HAPPY NEW YEAR!嵐珠 TOP 10,1597,title_e_0133_03012_0010,223123105
4001598,Awashima Isle HAPPY NEW YEAR!香音 TOP 10,4,Awashima Isle HAPPY NEW YEAR!香音 TOP 10,1598,title_e_0133_04001_0010,223123105
4001599,Awashima Isle HAPPY NEW YEAR!可可 TOP 10,4,Awashima Isle HAPPY NEW YEAR!可可 TOP 10,1599,title_e_0133_04002_0010,223123105
4001600,Awashima Isle HAPPY NEW YEAR!千砂都 TOP 10,4,Awashima Isle HAPPY NEW YEAR!千砂都 TOP 10,1600,title_e_0133_04003_0010,223123105
4001601,Awashima Isle HAPPY NEW YEAR!堇 TOP 10,4,Awashima Isle HAPPY NEW YEAR!堇 TOP 10,1601,title_e_0133_04004_0010,223123105
4001602,Awashima Isle HAPPY NEW YEAR!戀 TOP 10,4,Awashima Isle HAPPY NEW YEAR!戀 TOP 10,1602,title_e_0133_04005_0010,223123105
4001603,Awashima Isle HAPPY NEW YEAR!希奈子 TOP 10,4,Awashima Isle HAPPY NEW YEAR!希奈子 TOP 10,1603,title_e_0133_04006_0010,223123105
4001604,Awashima Isle HAPPY NEW YEAR!芽衣 TOP 10,4,Awashima Isle HAPPY NEW YEAR!芽衣 TOP 10,1604,title_e_0133_04007_0010,223123105
4001605,Awashima Isle HAPPY NEW YEAR!四季 TOP 10,4,Awashima Isle HAPPY NEW YEAR!四季 TOP 10,1605,title_e_0133_04008_0010,223123105
4001606,Awashima Isle HAPPY NEW YEAR!夏美 TOP 10,4,Awashima Isle HAPPY NEW YEAR!夏美 TOP 10,1606,title_e_0133_04009_0010,223123105
4001607,Awashima Isle HAPPY NEW YEAR!瑪格麗特e TOP 10,4,Awashima Isle HAPPY NEW YEAR!瑪格麗特e TOP 10,1607,title_e_0133_04010_0010,223123105
4001608,Awashima Isle HAPPY NEW YEAR!冬毬 TOP 10,4,Awashima Isle HAPPY NEW YEAR!冬毬 TOP 10,1608,title_e_0133_04011_0010,223123105
4001609,Awashima Isle HAPPY NEW YEAR!穗乃果 TOP 100,4,Awashima Isle HAPPY NEW YEAR!穗乃果 TOP 100,1609,title_e_0133_01001_0100,223123105
4001610,Awashima Isle HAPPY NEW YEAR!繪里 TOP 100,4,Awashima Isle HAPPY NEW YEAR!繪里 TOP 100,1610,title_e_0133_01002_0100,223123105
4001611,Awashima Isle HAPPY NEW YEAR!小鳥 TOP 100,4,Awashima Isle HAPPY NEW YEAR!小鳥 TOP 100,1611,title_e_0133_01003_0100,223123105
4001612,Awashima Isle HAPPY NEW YEAR!海未 TOP 100,4,Awashima Isle HAPPY NEW YEAR!海未 TOP 100,1612,title_e_0133_01004_0100,223123105
4001613,Awashima Isle HAPPY NEW YEAR!凜 TOP 100,4,Awashima Isle HAPPY NEW YEAR!凜 TOP 100,1613,title_e_0133_01005_0100,223123105
4001614,Awashima Isle HAPPY NEW YEAR!真姬 TOP 100,4,Awashima Isle HAPPY NEW YEAR!真姬 TOP 100,1614,title_e_0133_01006_0100,223123105
4001615,Awashima Isle HAPPY NEW YEAR!希 TOP 100,4,Awashima Isle HAPPY NEW YEAR!希 TOP 100,1615,title_e_0133_01007_0100,223123105
4001616,Awashima Isle HAPPY NEW YEAR!花陽 TOP 100,4,Awashima Isle HAPPY NEW YEAR!花陽 TOP 100,1616,title_e_0133_01008_0100,223123105
4001617,Awashima Isle HAPPY NEW YEAR!妮可 TOP 100,4,Awashima Isle HAPPY NEW YEAR!妮可 TOP 100,1617,title_e_0133_01009_0100,223123105
4001618,Awashima Isle HAPPY NEW YEAR!千歌 TOP 100,4,Awashima Isle HAPPY NEW YEAR!千歌 TOP 100,1618,title_e_0133_02001_0100,223123105
4001619,Awashima Isle HAPPY NEW YEAR!梨子 TOP 100,4,Awashima Isle HAPPY NEW YEAR!梨子 TOP 100,1619,title_e_0133_02002_0100,223123105
4001620,Awashima Isle HAPPY NEW YEAR!果南 TOP 100,4,Awashima Isle HAPPY NEW YEAR!果南 TOP 100,1620,title_e_0133_02003_0100,223123105
4001621,Awashima Isle HAPPY NEW YEAR!黛雅 TOP 100,4,Awashima Isle HAPPY NEW YEAR!黛雅 TOP 100,1621,title_e_0133_02004_0100,223123105
4001622,Awashima Isle HAPPY NEW YEAR!曜 TOP 100,4,Awashima Isle HAPPY NEW YEAR!曜 TOP 100,1622,title_e_0133_02005_0100,223123105
4001623,Awashima Isle HAPPY NEW YEAR!善子 TOP 100,4,Awashima Isle HAPPY NEW YEAR!善子 TOP 100,1623,title_e_0133_02006_0100,223123105
4001624,Awashima Isle HAPPY NEW YEAR!花丸 TOP 100,4,Awashima Isle HAPPY NEW YEAR!花丸 TOP 100,1624,title_e_0133_02007_0100,223123105
4001625,Awashima Isle HAPPY NEW YEAR!鞠莉 TOP 100,4,Awashima Isle HAPPY NEW YEAR!鞠莉 TOP 100,1625,title_e_0133_02008_0100,223123105
4001626,Awashima Isle HAPPY NEW YEAR!露比 TOP 100,4,Awashima Isle HAPPY NEW YEAR!露比 TOP 100,1626,title_e_0133_02009_0100,223123105
4001627,Awashima Isle HAPPY NEW YEAR!步夢 TOP 100,4,Awashima Isle HAPPY NEW YEAR!步夢 TOP 100,1627,title_e_0133_03001_0100,223123105
4001628,Awashima Isle HAPPY NEW YEAR!霞 TOP 100,4,Awashima Isle HAPPY NEW YEAR!霞 TOP 100,1628,title_e_0133_03002_0100,223123105
4001629,Awashima Isle HAPPY NEW YEAR!雫 TOP 100,4,Awashima Isle HAPPY NEW YEAR!雫 TOP 100,1629,title_e_0133_03003_0100,223123105
4001630,Awashima Isle HAPPY NEW YEAR!果林 TOP 100,4,Awashima Isle HAPPY NEW YEAR!果林 TOP 100,1630,title_e_0133_03004_0100,223123105
4001631,Awashima Isle HAPPY NEW YEAR!愛 TOP 100,4,Awashima Isle HAPPY NEW YEAR!愛 TOP 100,1631,title_e_0133_03005_0100,223123105
4001632,Awashima Isle HAPPY NEW YEAR!彼方 TOP 100,4,Awashima Isle HAPPY NEW YEAR!彼方 TOP 100,1632,title_e_0133_03006_0100,223123105
4001633,Awashima Isle HAPPY NEW YEAR!雪菜 TOP 100,4,Awashima Isle HAPPY NEW YEAR!雪菜 TOP 100,1633,title_e_0133_03007_0100,223123105
4001634,Awashima Isle HAPPY NEW YEAR!艾瑪 TOP 100,4,Awashima Isle HAPPY NEW YEAR!艾瑪 TOP 100,1634,title_e_0133_03008_0100,223123105
4001635,Awashima Isle HAPPY NEW YEAR!璃奈 TOP 100,4,Awashima Isle HAPPY NEW YEAR!璃奈 TOP 100,1635,title_e_0133_03009_0100,223123105
4001636,Awashima Isle HAPPY NEW YEAR!栞子 TOP 100,4,Awashima Isle HAPPY NEW YEAR!栞子 TOP 100,1636,title_e_0133_03010_0100,223123105
